 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   4.4846E+09   4.4846E+09   4.4846E+09   4.4846E+09   4.4846E+09   4.4846E+09   4.4846E+09   4.4846E+09   4.4856E+09   0.0000E+00   0.0000E+00
   1.0186E+02   1.4401E+10   1.4401E+10   1.4401E+10   1.4401E+10   1.4401E+10   1.4401E+10   1.4401E+10   1.4401E+10   1.4404E+10   0.0000E+00   0.0000E+00
   1.0921E+02   1.5296E+10   1.5296E+10   1.5296E+10   1.5296E+10   1.5296E+10   1.5296E+10   1.5296E+10   1.5296E+10   1.5300E+10   0.0000E+00   0.0000E+00
   1.1709E+02   1.6161E+10   1.6161E+10   1.6161E+10   1.6161E+10   1.6161E+10   1.6161E+10   1.6161E+10   1.6161E+10   1.6165E+10   0.0000E+00   0.0000E+00
   1.2554E+02   2.0959E+10   2.0959E+10   2.0959E+10   2.0959E+10   2.0959E+10   2.0959E+10   2.0959E+10   2.0959E+10   2.0963E+10   0.0000E+00   0.0000E+00
   1.3460E+02   2.1551E+10   2.1551E+10   2.1551E+10   2.1551E+10   2.1551E+10   2.1551E+10   2.1551E+10   2.1551E+10   2.1555E+10   0.0000E+00   0.0000E+00
   1.4431E+02   3.4249E+10   3.4249E+10   3.4249E+10   3.4249E+10   3.4249E+10   3.4249E+10   3.4249E+10   3.4249E+10   3.4256E+10   0.0000E+00   0.0000E+00
   1.5473E+02   4.2503E+10   4.2503E+10   4.2503E+10   4.2503E+10   4.2503E+10   4.2503E+10   4.2503E+10   4.2503E+10   4.2512E+10   0.0000E+00   0.0000E+00
   1.6589E+02   4.3766E+10   4.3766E+10   4.3766E+10   4.3766E+10   4.3766E+10   4.3766E+10   4.3766E+10   4.3766E+10   4.3775E+10   0.0000E+00   0.0000E+00
   1.7786E+02   4.4765E+10   4.4765E+10   4.4765E+10   4.4765E+10   4.4765E+10   4.4765E+10   4.4765E+10   4.4765E+10   4.4774E+10   0.0000E+00   0.0000E+00
   1.9070E+02   4.5840E+10   4.5840E+10   4.5840E+10   4.5840E+10   4.5840E+10   4.5840E+10   4.5840E+10   4.5840E+10   4.5850E+10   0.0000E+00   0.0000E+00
   2.0446E+02   4.7358E+10   4.7358E+10   4.7358E+10   4.7358E+10   4.7358E+10   4.7358E+10   4.7358E+10   4.7358E+10   4.7368E+10   0.0000E+00   0.0000E+00
   2.1922E+02   4.9060E+10   4.9060E+10   4.9060E+10   4.9060E+10   4.9060E+10   4.9060E+10   4.9060E+10   4.9060E+10   4.9070E+10   0.0000E+00   0.0000E+00
   2.3504E+02   2.2569E+11   2.2569E+11   2.2569E+11   2.2569E+11   2.2569E+11   2.2569E+11   2.2569E+11   2.2569E+11   2.2574E+11   0.0000E+00   0.0000E+00
   2.5200E+02   3.0843E+11   3.0843E+11   3.0843E+11   3.0843E+11   3.0843E+11   3.0843E+11   3.0843E+11   3.0843E+11   3.0849E+11   0.0000E+00   0.0000E+00
   2.7019E+02   4.2915E+11   4.2915E+11   4.2915E+11   4.2915E+11   4.2915E+11   4.2915E+11   4.2915E+11   4.2915E+11   4.2924E+11   0.0000E+00   0.0000E+00
   2.8969E+02   4.3971E+11   4.3971E+11   4.3971E+11   4.3971E+11   4.3971E+11   4.3971E+11   4.3971E+11   4.3971E+11   4.3980E+11   0.0000E+00   0.0000E+00
   3.1059E+02   4.2224E+11   4.2224E+11   4.2224E+11   4.2224E+11   4.2224E+11   4.2224E+11   4.2224E+11   4.2224E+11   4.2233E+11   0.0000E+00   0.0000E+00
   3.3301E+02   4.2978E+11   4.2978E+11   4.2978E+11   4.2978E+11   4.2978E+11   4.2978E+11   4.2978E+11   4.2978E+11   4.2987E+11   0.0000E+00   0.0000E+00
   3.5704E+02   4.4868E+11   4.4868E+11   4.4868E+11   4.4868E+11   4.4868E+11   4.4868E+11   4.4868E+11   4.4868E+11   4.4877E+11   0.0000E+00   0.0000E+00
   3.8280E+02   4.6668E+11   4.6668E+11   4.6668E+11   4.6668E+11   4.6668E+11   4.6668E+11   4.6668E+11   4.6668E+11   4.6678E+11   0.0000E+00   0.0000E+00
   4.1043E+02   5.7886E+11   5.7886E+11   5.7886E+11   5.7886E+11   5.7886E+11   5.7886E+11   5.7886E+11   5.7886E+11   5.7898E+11   0.0000E+00   0.0000E+00
   4.4005E+02   5.5421E+11   5.5421E+11   5.5421E+11   5.5421E+11   5.5421E+11   5.5421E+11   5.5421E+11   5.5421E+11   5.5432E+11   0.0000E+00   0.0000E+00
   4.7181E+02   5.1012E+11   5.1012E+11   5.1012E+11   5.1012E+11   5.1012E+11   5.1012E+11   5.1012E+11   5.1012E+11   5.1022E+11   0.0000E+00   0.0000E+00
   5.0586E+02   4.8553E+11   4.8553E+11   4.8553E+11   4.8553E+11   4.8553E+11   4.8553E+11   4.8553E+11   4.8553E+11   4.8563E+11   0.0000E+00   0.0000E+00
   5.4236E+02   4.7955E+11   4.7955E+11   4.7955E+11   4.7955E+11   4.7955E+11   4.7955E+11   4.7955E+11   4.7955E+11   4.7965E+11   0.0000E+00   0.0000E+00
   5.8151E+02   5.4183E+11   5.4183E+11   5.4183E+11   5.4183E+11   5.4183E+11   5.4183E+11   5.4183E+11   5.4183E+11   5.4194E+11   0.0000E+00   0.0000E+00
   6.2347E+02   5.0478E+11   5.0478E+11   5.0478E+11   5.0478E+11   5.0478E+11   5.0478E+11   5.0478E+11   5.0478E+11   5.0488E+11   0.0000E+00   0.0000E+00
   6.6847E+02   4.8665E+11   4.8665E+11   4.8665E+11   4.8665E+11   4.8665E+11   4.8665E+11   4.8665E+11   4.8665E+11   4.8675E+11   0.0000E+00   0.0000E+00
   7.1671E+02   4.6064E+11   4.6064E+11   4.6064E+11   4.6064E+11   4.6064E+11   4.6064E+11   4.6064E+11   4.6064E+11   4.6074E+11   0.0000E+00   0.0000E+00
   7.6843E+02   3.9611E+11   3.9611E+11   3.9611E+11   3.9611E+11   3.9611E+11   3.9611E+11   3.9611E+11   3.9611E+11   3.9619E+11   0.0000E+00   0.0000E+00
   8.2389E+02   3.8637E+11   3.8637E+11   3.8637E+11   3.8637E+11   3.8637E+11   3.8637E+11   3.8637E+11   3.8637E+11   3.8644E+11   0.0000E+00   0.0000E+00
   8.8334E+02   3.5325E+11   3.5325E+11   3.5325E+11   3.5325E+11   3.5325E+11   3.5325E+11   3.5325E+11   3.5325E+11   3.5332E+11   0.0000E+00   0.0000E+00
   9.4709E+02   1.4923E+12   1.4923E+12   1.4923E+12   1.4923E+12   1.4923E+12   1.4923E+12   1.4923E+12   1.4923E+12   1.4926E+12   0.0000E+00   0.0000E+00
   1.0154E+03   1.6895E+12   1.6895E+12   1.6895E+12   1.6895E+12   1.6895E+12   1.6895E+12   1.6895E+12   1.6895E+12   1.6899E+12   0.0000E+00   0.0000E+00
   1.0887E+03   1.6351E+12   1.6351E+12   1.6351E+12   1.6351E+12   1.6351E+12   1.6351E+12   1.6351E+12   1.6351E+12   1.6354E+12   0.0000E+00   0.0000E+00
   1.1673E+03   1.4215E+12   1.4215E+12   1.4215E+12   1.4215E+12   1.4215E+12   1.4215E+12   1.4215E+12   1.4215E+12   1.4218E+12   0.0000E+00   0.0000E+00
   1.2515E+03   1.3892E+12   1.3892E+12   1.3892E+12   1.3892E+12   1.3892E+12   1.3892E+12   1.3892E+12   1.3892E+12   1.3895E+12   0.0000E+00   0.0000E+00
   1.3419E+03   1.3295E+12   1.3295E+12   1.3295E+12   1.3295E+12   1.3295E+12   1.3295E+12   1.3295E+12   1.3295E+12   1.3297E+12   0.0000E+00   0.0000E+00
   1.4387E+03   1.1148E+12   1.1148E+12   1.1148E+12   1.1148E+12   1.1148E+12   1.1148E+12   1.1148E+12   1.1148E+12   1.1151E+12   0.0000E+00   0.0000E+00
