 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   3.2112E+11   3.2112E+11   3.2112E+11   3.2112E+11   3.2112E+11   3.2112E+11   3.2112E+11   3.2112E+11   3.2119E+11   0.0000E+00   0.0000E+00
   1.0186E+02   4.3367E+11   4.3367E+11   4.3367E+11   4.3367E+11   4.3367E+11   4.3367E+11   4.3367E+11   4.3367E+11   4.3376E+11   0.0000E+00   0.0000E+00
   1.0921E+02   4.4247E+11   4.4247E+11   4.4247E+11   4.4247E+11   4.4247E+11   4.4247E+11   4.4247E+11   4.4247E+11   4.4256E+11   0.0000E+00   0.0000E+00
   1.1709E+02   4.4952E+11   4.4952E+11   4.4952E+11   4.4952E+11   4.4952E+11   4.4952E+11   4.4952E+11   4.4952E+11   4.4961E+11   0.0000E+00   0.0000E+00
   1.2554E+02   4.8090E+11   4.8090E+11   4.8090E+11   4.8090E+11   4.8090E+11   4.8090E+11   4.8090E+11   4.8090E+11   4.8099E+11   0.0000E+00   0.0000E+00
   1.3460E+02   4.8369E+11   4.8369E+11   4.8369E+11   4.8369E+11   4.8369E+11   4.8369E+11   4.8369E+11   4.8369E+11   4.8379E+11   0.0000E+00   0.0000E+00
   1.4431E+02   5.2083E+11   5.2083E+11   5.2083E+11   5.2083E+11   5.2083E+11   5.2083E+11   5.2083E+11   5.2083E+11   5.2093E+11   0.0000E+00   0.0000E+00
   1.5473E+02   5.4141E+11   5.4141E+11   5.4141E+11   5.4141E+11   5.4141E+11   5.4141E+11   5.4141E+11   5.4141E+11   5.4152E+11   0.0000E+00   0.0000E+00
   1.6589E+02   5.4892E+11   5.4892E+11   5.4892E+11   5.4892E+11   5.4892E+11   5.4892E+11   5.4892E+11   5.4892E+11   5.4904E+11   0.0000E+00   0.0000E+00
   1.7786E+02   5.5253E+11   5.5253E+11   5.5253E+11   5.5253E+11   5.5253E+11   5.5253E+11   5.5253E+11   5.5253E+11   5.5264E+11   0.0000E+00   0.0000E+00
