 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   6.2305E+12   6.2305E+12   6.2305E+12   6.2305E+12   6.2305E+12   6.2305E+12   6.2305E+12   6.2305E+12   6.2317E+12   0.0000E+00   0.0000E+00
   1.0186E+02   6.4638E+12   6.4638E+12   6.4638E+12   6.4638E+12   6.4638E+12   6.4638E+12   6.4638E+12   6.4638E+12   6.4651E+12   0.0000E+00   0.0000E+00
   1.0921E+02   6.4707E+12   6.4707E+12   6.4707E+12   6.4707E+12   6.4707E+12   6.4707E+12   6.4707E+12   6.4707E+12   6.4720E+12   0.0000E+00   0.0000E+00
   1.1709E+02   6.4768E+12   6.4768E+12   6.4768E+12   6.4768E+12   6.4768E+12   6.4768E+12   6.4768E+12   6.4768E+12   6.4781E+12   0.0000E+00   0.0000E+00
   1.2554E+02   6.6475E+12   6.6475E+12   6.6475E+12   6.6475E+12   6.6475E+12   6.6475E+12   6.6475E+12   6.6475E+12   6.6488E+12   0.0000E+00   0.0000E+00
   1.3460E+02   6.6478E+12   6.6478E+12   6.6478E+12   6.6478E+12   6.6478E+12   6.6478E+12   6.6478E+12   6.6478E+12   6.6492E+12   0.0000E+00   0.0000E+00
   1.4431E+02   6.6858E+12   6.6858E+12   6.6858E+12   6.6858E+12   6.6858E+12   6.6858E+12   6.6858E+12   6.6858E+12   6.6871E+12   0.0000E+00   0.0000E+00
   1.5473E+02   6.7958E+12   6.7958E+12   6.7958E+12   6.7958E+12   6.7958E+12   6.7958E+12   6.7958E+12   6.7958E+12   6.7972E+12   0.0000E+00   0.0000E+00
   1.6589E+02   6.8559E+12   6.8559E+12   6.8559E+12   6.8559E+12   6.8559E+12   6.8559E+12   6.8559E+12   6.8559E+12   6.8573E+12   0.0000E+00   0.0000E+00
   1.7786E+02   6.8562E+12   6.8562E+12   6.8562E+12   6.8562E+12   6.8562E+12   6.8562E+12   6.8562E+12   6.8562E+12   6.8576E+12   0.0000E+00   0.0000E+00
   1.9070E+02   6.8556E+12   6.8556E+12   6.8556E+12   6.8556E+12   6.8556E+12   6.8556E+12   6.8556E+12   6.8556E+12   6.8570E+12   0.0000E+00   0.0000E+00
   2.0446E+02   6.9593E+12   6.9593E+12   6.9593E+12   6.9593E+12   6.9593E+12   6.9593E+12   6.9593E+12   6.9593E+12   6.9607E+12   0.0000E+00   0.0000E+00
   2.1922E+02   7.0088E+12   7.0088E+12   7.0088E+12   7.0088E+12   7.0088E+12   7.0088E+12   7.0088E+12   7.0088E+12   7.0102E+12   0.0000E+00   0.0000E+00
   2.3504E+02   7.2957E+12   7.2957E+12   7.2957E+12   7.2957E+12   7.2957E+12   7.2957E+12   7.2957E+12   7.2957E+12   7.2972E+12   0.0000E+00   0.0000E+00
   2.5200E+02   7.8082E+12   7.8082E+12   7.8082E+12   7.8082E+12   7.8082E+12   7.8082E+12   7.8082E+12   7.8082E+12   7.8098E+12   0.0000E+00   0.0000E+00
   2.7019E+02   8.2610E+12   8.2610E+12   8.2610E+12   8.2610E+12   8.2610E+12   8.2610E+12   8.2610E+12   8.2610E+12   8.2627E+12   0.0000E+00   0.0000E+00
   2.8969E+02   8.2459E+12   8.2459E+12   8.2459E+12   8.2459E+12   8.2459E+12   8.2459E+12   8.2459E+12   8.2459E+12   8.2476E+12   0.0000E+00   0.0000E+00
   3.1059E+02   8.0149E+12   8.0149E+12   8.0149E+12   8.0149E+12   8.0149E+12   8.0149E+12   8.0149E+12   8.0149E+12   8.0166E+12   0.0000E+00   0.0000E+00
   3.3301E+02   8.3681E+12   8.3681E+12   8.3681E+12   8.3681E+12   8.3681E+12   8.3681E+12   8.3681E+12   8.3681E+12   8.3698E+12   0.0000E+00   0.0000E+00
   3.5704E+02   8.4177E+12   8.4177E+12   8.4177E+12   8.4177E+12   8.4177E+12   8.4177E+12   8.4177E+12   8.4177E+12   8.4194E+12   0.0000E+00   0.0000E+00
   3.8280E+02   8.4774E+12   8.4774E+12   8.4774E+12   8.4774E+12   8.4774E+12   8.4774E+12   8.4774E+12   8.4774E+12   8.4792E+12   0.0000E+00   0.0000E+00
   4.1043E+02   8.9831E+12   8.9831E+12   8.9831E+12   8.9831E+12   8.9831E+12   8.9831E+12   8.9831E+12   8.9831E+12   8.9850E+12   0.0000E+00   0.0000E+00
   4.4005E+02   8.9277E+12   8.9277E+12   8.9277E+12   8.9277E+12   8.9277E+12   8.9277E+12   8.9277E+12   8.9277E+12   8.9295E+12   0.0000E+00   0.0000E+00
   4.7181E+02   8.9270E+12   8.9270E+12   8.9270E+12   8.9270E+12   8.9270E+12   8.9270E+12   8.9270E+12   8.9270E+12   8.9288E+12   0.0000E+00   0.0000E+00
   5.0586E+02   8.8780E+12   8.8780E+12   8.8780E+12   8.8780E+12   8.8780E+12   8.8780E+12   8.8780E+12   8.8780E+12   8.8798E+12   0.0000E+00   0.0000E+00
   5.4236E+02   8.9387E+12   8.9387E+12   8.9387E+12   8.9387E+12   8.9387E+12   8.9387E+12   8.9387E+12   8.9387E+12   8.9405E+12   0.0000E+00   0.0000E+00
   5.8151E+02   9.2157E+12   9.2157E+12   9.2157E+12   9.2157E+12   9.2157E+12   9.2157E+12   9.2157E+12   9.2157E+12   9.2176E+12   0.0000E+00   0.0000E+00
   6.2347E+02   8.9830E+12   8.9830E+12   8.9830E+12   8.9830E+12   8.9830E+12   8.9830E+12   8.9830E+12   8.9830E+12   8.9848E+12   0.0000E+00   0.0000E+00
   6.6847E+02   8.9162E+12   8.9162E+12   8.9162E+12   8.9162E+12   8.9162E+12   8.9162E+12   8.9162E+12   8.9162E+12   8.9180E+12   0.0000E+00   0.0000E+00
   7.1671E+02   8.7143E+12   8.7143E+12   8.7143E+12   8.7143E+12   8.7143E+12   8.7143E+12   8.7143E+12   8.7143E+12   8.7160E+12   0.0000E+00   0.0000E+00
   7.6843E+02   8.3747E+12   8.3747E+12   8.3747E+12   8.3747E+12   8.3747E+12   8.3747E+12   8.3747E+12   8.3747E+12   8.3764E+12   0.0000E+00   0.0000E+00
   8.2389E+02   8.4460E+12   8.4460E+12   8.4460E+12   8.4460E+12   8.4460E+12   8.4460E+12   8.4460E+12   8.4460E+12   8.4477E+12   0.0000E+00   0.0000E+00
   8.8334E+02   8.4232E+12   8.4232E+12   8.4232E+12   8.4232E+12   8.4232E+12   8.4232E+12   8.4232E+12   8.4232E+12   8.4249E+12   0.0000E+00   0.0000E+00
   9.4709E+02   1.2388E+13   1.2388E+13   1.2388E+13   1.2388E+13   1.2388E+13   1.2388E+13   1.2388E+13   1.2388E+13   1.2390E+13   0.0000E+00   0.0000E+00
   1.0154E+03   1.3393E+13   1.3393E+13   1.3393E+13   1.3393E+13   1.3393E+13   1.3393E+13   1.3393E+13   1.3393E+13   1.3396E+13   0.0000E+00   0.0000E+00
   1.0887E+03   1.3536E+13   1.3536E+13   1.3536E+13   1.3536E+13   1.3536E+13   1.3536E+13   1.3536E+13   1.3536E+13   1.3539E+13   0.0000E+00   0.0000E+00
   1.1673E+03   1.3006E+13   1.3006E+13   1.3006E+13   1.3006E+13   1.3006E+13   1.3006E+13   1.3006E+13   1.3006E+13   1.3009E+13   0.0000E+00   0.0000E+00
   1.2515E+03   1.2693E+13   1.2693E+13   1.2693E+13   1.2693E+13   1.2693E+13   1.2693E+13   1.2693E+13   1.2693E+13   1.2695E+13   0.0000E+00   0.0000E+00
   1.3419E+03   1.1947E+13   1.1947E+13   1.1947E+13   1.1947E+13   1.1947E+13   1.1947E+13   1.1947E+13   1.1947E+13   1.1950E+13   0.0000E+00   0.0000E+00
   1.4387E+03   1.0757E+13   1.0757E+13   1.0757E+13   1.0757E+13   1.0757E+13   1.0757E+13   1.0757E+13   1.0757E+13   1.0759E+13   0.0000E+00   0.0000E+00
   1.5425E+03   8.9743E+12   8.9743E+12   8.9743E+12   8.9743E+12   8.9743E+12   8.9743E+12   8.9743E+12   8.9743E+12   8.9761E+12   0.0000E+00   0.0000E+00
   1.6538E+03   8.3183E+12   8.3183E+12   8.3183E+12   8.3183E+12   8.3183E+12   8.3183E+12   8.3183E+12   8.3183E+12   8.3200E+12   0.0000E+00   0.0000E+00
   1.7732E+03   7.4714E+12   7.4714E+12   7.4714E+12   7.4714E+12   7.4714E+12   7.4714E+12   7.4714E+12   7.4714E+12   7.4729E+12   0.0000E+00   0.0000E+00
   1.9012E+03   6.6019E+12   6.6019E+12   6.6019E+12   6.6019E+12   6.6019E+12   6.6019E+12   6.6019E+12   6.6019E+12   6.6033E+12   0.0000E+00   0.0000E+00
   2.0384E+03   5.8819E+12   5.8819E+12   5.8819E+12   5.8819E+12   5.8819E+12   5.8819E+12   5.8819E+12   5.8819E+12   5.8831E+12   0.0000E+00   0.0000E+00
   2.1855E+03   5.2221E+12   5.2221E+12   5.2221E+12   5.2221E+12   5.2221E+12   5.2221E+12   5.2221E+12   5.2221E+12   5.2231E+12   0.0000E+00   0.0000E+00
   2.3432E+03   4.6089E+12   4.6089E+12   4.6089E+12   4.6089E+12   4.6089E+12   4.6089E+12   4.6089E+12   4.6089E+12   4.6098E+12   0.0000E+00   0.0000E+00
   2.5123E+03   4.1818E+12   4.1818E+12   4.1818E+12   4.1818E+12   4.1818E+12   4.1818E+12   4.1818E+12   4.1818E+12   4.1826E+12   0.0000E+00   0.0000E+00
   2.6936E+03   3.9020E+12   3.9020E+12   3.9020E+12   3.9020E+12   3.9020E+12   3.9020E+12   3.9020E+12   3.9020E+12   3.9028E+12   0.0000E+00   0.0000E+00
   2.8880E+03   3.5259E+12   3.5259E+12   3.5259E+12   3.5259E+12   3.5259E+12   3.5259E+12   3.5259E+12   3.5259E+12   3.5266E+12   0.0000E+00   0.0000E+00
   3.0964E+03   3.1530E+12   3.1530E+12   3.1530E+12   3.1530E+12   3.1530E+12   3.1530E+12   3.1530E+12   3.1530E+12   3.1537E+12   0.0000E+00   0.0000E+00
   3.3199E+03   2.7552E+12   2.7552E+12   2.7552E+12   2.7552E+12   2.7552E+12   2.7552E+12   2.7552E+12   2.7552E+12   2.7557E+12   0.0000E+00   0.0000E+00
   3.5595E+03   2.4002E+12   2.4002E+12   2.4002E+12   2.4002E+12   2.4002E+12   2.4002E+12   2.4002E+12   2.4002E+12   2.4007E+12   0.0000E+00   0.0000E+00
   3.8163E+03   2.3676E+12   2.3676E+12   2.3676E+12   2.3676E+12   2.3676E+12   2.3676E+12   2.3676E+12   2.3676E+12   2.3681E+12   0.0000E+00   0.0000E+00
   4.0918E+03   2.1166E+12   2.1166E+12   2.1166E+12   2.1166E+12   2.1166E+12   2.1166E+12   2.1166E+12   2.1166E+12   2.1170E+12   0.0000E+00   0.0000E+00
   4.3870E+03   1.9221E+12   1.9221E+12   1.9221E+12   1.9221E+12   1.9221E+12   1.9221E+12   1.9221E+12   1.9221E+12   1.9225E+12   0.0000E+00   0.0000E+00
