 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   9.8637E+10   9.8637E+10   9.8637E+10   9.8637E+10   9.8637E+10   9.8637E+10   9.8637E+10   9.8637E+10   9.8657E+10   0.0000E+00   0.0000E+00
   1.0186E+02   1.0185E+11   1.0185E+11   1.0185E+11   1.0185E+11   1.0185E+11   1.0185E+11   1.0185E+11   1.0185E+11   1.0187E+11   0.0000E+00   0.0000E+00
   1.0921E+02   1.0195E+11   1.0195E+11   1.0195E+11   1.0195E+11   1.0195E+11   1.0195E+11   1.0195E+11   1.0195E+11   1.0197E+11   0.0000E+00   0.0000E+00
   1.1709E+02   1.0203E+11   1.0203E+11   1.0203E+11   1.0203E+11   1.0203E+11   1.0203E+11   1.0203E+11   1.0203E+11   1.0205E+11   0.0000E+00   0.0000E+00
   1.2554E+02   1.0472E+11   1.0472E+11   1.0472E+11   1.0472E+11   1.0472E+11   1.0472E+11   1.0472E+11   1.0472E+11   1.0474E+11   0.0000E+00   0.0000E+00
   1.3460E+02   1.0480E+11   1.0480E+11   1.0480E+11   1.0480E+11   1.0480E+11   1.0480E+11   1.0480E+11   1.0480E+11   1.0483E+11   0.0000E+00   0.0000E+00
   1.4431E+02   1.0551E+11   1.0551E+11   1.0551E+11   1.0551E+11   1.0551E+11   1.0551E+11   1.0551E+11   1.0551E+11   1.0553E+11   0.0000E+00   0.0000E+00
   1.5473E+02   1.0749E+11   1.0749E+11   1.0749E+11   1.0749E+11   1.0749E+11   1.0749E+11   1.0749E+11   1.0748E+11   1.0751E+11   0.0000E+00   0.0000E+00
   1.6589E+02   1.0861E+11   1.0861E+11   1.0861E+11   1.0861E+11   1.0861E+11   1.0861E+11   1.0861E+11   1.0861E+11   1.0863E+11   0.0000E+00   0.0000E+00
   1.7786E+02   1.0886E+11   1.0886E+11   1.0885E+11   1.0885E+11   1.0885E+11   1.0885E+11   1.0885E+11   1.0885E+11   1.0888E+11   0.0000E+00   0.0000E+00
   1.9070E+02   1.0918E+11   1.0918E+11   1.0918E+11   1.0918E+11   1.0918E+11   1.0918E+11   1.0918E+11   1.0918E+11   1.0920E+11   0.0000E+00   0.0000E+00
   2.0446E+02   1.1127E+11   1.1127E+11   1.1127E+11   1.1127E+11   1.1127E+11   1.1127E+11   1.1127E+11   1.1127E+11   1.1130E+11   0.0000E+00   0.0000E+00
   2.1922E+02   1.1271E+11   1.1271E+11   1.1271E+11   1.1271E+11   1.1271E+11   1.1271E+11   1.1271E+11   1.1271E+11   1.1274E+11   0.0000E+00   0.0000E+00
   2.3504E+02   2.0729E+11   2.0729E+11   2.0729E+11   2.0729E+11   2.0729E+11   2.0729E+11   2.0729E+11   2.0729E+11   2.0733E+11   0.0000E+00   0.0000E+00
   2.5200E+02   4.4999E+11   4.4999E+11   4.4999E+11   4.4999E+11   4.4999E+11   4.4999E+11   4.4999E+11   4.4999E+11   4.5008E+11   0.0000E+00   0.0000E+00
   2.7019E+02   5.7956E+11   5.7956E+11   5.7956E+11   5.7956E+11   5.7956E+11   5.7956E+11   5.7956E+11   5.7956E+11   5.7968E+11   0.0000E+00   0.0000E+00
