 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   1.1088E+11   1.1088E+11   1.1088E+11   1.1088E+11   1.1088E+11   1.1088E+11   1.1088E+11   1.1088E+11   1.1090E+11   0.0000E+00   0.0000E+00
   1.0186E+02   2.6233E+11   2.6233E+11   2.6233E+11   2.6233E+11   2.6233E+11   2.6233E+11   2.6233E+11   2.6233E+11   2.6238E+11   0.0000E+00   0.0000E+00
   1.0921E+02   2.7364E+11   2.7364E+11   2.7364E+11   2.7364E+11   2.7364E+11   2.7364E+11   2.7364E+11   2.7364E+11   2.7369E+11   0.0000E+00   0.0000E+00
   1.1709E+02   2.8298E+11   2.8298E+11   2.8298E+11   2.8298E+11   2.8298E+11   2.8298E+11   2.8298E+11   2.8298E+11   2.8304E+11   0.0000E+00   0.0000E+00
   1.2554E+02   3.1496E+11   3.1496E+11   3.1496E+11   3.1496E+11   3.1496E+11   3.1496E+11   3.1496E+11   3.1496E+11   3.1502E+11   0.0000E+00   0.0000E+00
   1.3460E+02   3.1620E+11   3.1620E+11   3.1620E+11   3.1620E+11   3.1620E+11   3.1620E+11   3.1620E+11   3.1620E+11   3.1627E+11   0.0000E+00   0.0000E+00
   1.4431E+02   3.6057E+11   3.6057E+11   3.6057E+11   3.6057E+11   3.6057E+11   3.6057E+11   3.6057E+11   3.6057E+11   3.6065E+11   0.0000E+00   0.0000E+00
   1.5473E+02   3.7731E+11   3.7731E+11   3.7731E+11   3.7731E+11   3.7731E+11   3.7731E+11   3.7731E+11   3.7731E+11   3.7739E+11   0.0000E+00   0.0000E+00
   1.6589E+02   3.8040E+11   3.8040E+11   3.8040E+11   3.8040E+11   3.8040E+11   3.8040E+11   3.8040E+11   3.8040E+11   3.8048E+11   0.0000E+00   0.0000E+00
   1.7786E+02   3.8008E+11   3.8008E+11   3.8008E+11   3.8008E+11   3.8008E+11   3.8008E+11   3.8008E+11   3.8008E+11   3.8016E+11   0.0000E+00   0.0000E+00
   1.9070E+02   3.7816E+11   3.7816E+11   3.7816E+11   3.7816E+11   3.7816E+11   3.7816E+11   3.7816E+11   3.7816E+11   3.7824E+11   0.0000E+00   0.0000E+00
   2.0446E+02   3.7661E+11   3.7661E+11   3.7661E+11   3.7661E+11   3.7661E+11   3.7661E+11   3.7661E+11   3.7661E+11   3.7668E+11   0.0000E+00   0.0000E+00
   2.1922E+02   3.7397E+11   3.7397E+11   3.7397E+11   3.7397E+11   3.7397E+11   3.7397E+11   3.7397E+11   3.7397E+11   3.7405E+11   0.0000E+00   0.0000E+00
   2.3504E+02   7.7482E+11   7.7482E+11   7.7482E+11   7.7482E+11   7.7482E+11   7.7482E+11   7.7482E+11   7.7482E+11   7.7498E+11   0.0000E+00   0.0000E+00
   2.5200E+02   1.4482E+12   1.4482E+12   1.4482E+12   1.4482E+12   1.4482E+12   1.4482E+12   1.4482E+12   1.4482E+12   1.4485E+12   0.0000E+00   0.0000E+00
   2.7019E+02   1.9607E+12   1.9607E+12   1.9607E+12   1.9607E+12   1.9607E+12   1.9607E+12   1.9607E+12   1.9607E+12   1.9611E+12   0.0000E+00   0.0000E+00
   2.8969E+02   1.9746E+12   1.9746E+12   1.9746E+12   1.9746E+12   1.9746E+12   1.9746E+12   1.9746E+12   1.9746E+12   1.9750E+12   0.0000E+00   0.0000E+00
   3.1059E+02   1.6369E+12   1.6369E+12   1.6369E+12   1.6369E+12   1.6369E+12   1.6369E+12   1.6369E+12   1.6369E+12   1.6373E+12   0.0000E+00   0.0000E+00
   3.3301E+02   1.9766E+12   1.9766E+12   1.9766E+12   1.9766E+12   1.9766E+12   1.9766E+12   1.9766E+12   1.9766E+12   1.9770E+12   0.0000E+00   0.0000E+00
   3.5704E+02   2.1393E+12   2.1393E+12   2.1393E+12   2.1393E+12   2.1393E+12   2.1393E+12   2.1393E+12   2.1393E+12   2.1397E+12   0.0000E+00   0.0000E+00
   3.8280E+02   2.3114E+12   2.3114E+12   2.3114E+12   2.3114E+12   2.3114E+12   2.3114E+12   2.3114E+12   2.3114E+12   2.3119E+12   0.0000E+00   0.0000E+00
   4.1043E+02   3.0990E+12   3.0990E+12   3.0990E+12   3.0990E+12   3.0990E+12   3.0990E+12   3.0990E+12   3.0990E+12   3.0996E+12   0.0000E+00   0.0000E+00
   4.4005E+02   2.9569E+12   2.9569E+12   2.9569E+12   2.9569E+12   2.9569E+12   2.9569E+12   2.9569E+12   2.9569E+12   2.9575E+12   0.0000E+00   0.0000E+00
   4.7181E+02   2.7156E+12   2.7156E+12   2.7156E+12   2.7156E+12   2.7156E+12   2.7156E+12   2.7156E+12   2.7156E+12   2.7161E+12   0.0000E+00   0.0000E+00
   5.0586E+02   2.6270E+12   2.6270E+12   2.6270E+12   2.6270E+12   2.6270E+12   2.6270E+12   2.6270E+12   2.6270E+12   2.6275E+12   0.0000E+00   0.0000E+00
   5.4236E+02   2.8518E+12   2.8518E+12   2.8518E+12   2.8518E+12   2.8518E+12   2.8518E+12   2.8518E+12   2.8518E+12   2.8523E+12   0.0000E+00   0.0000E+00
   5.8151E+02   3.4095E+12   3.4095E+12   3.4095E+12   3.4095E+12   3.4095E+12   3.4095E+12   3.4095E+12   3.4095E+12   3.4102E+12   0.0000E+00   0.0000E+00
   6.2347E+02   3.2796E+12   3.2796E+12   3.2796E+12   3.2796E+12   3.2796E+12   3.2796E+12   3.2796E+12   3.2796E+12   3.2802E+12   0.0000E+00   0.0000E+00
   6.6847E+02   3.2023E+12   3.2023E+12   3.2023E+12   3.2023E+12   3.2023E+12   3.2023E+12   3.2023E+12   3.2023E+12   3.2030E+12   0.0000E+00   0.0000E+00
   7.1671E+02   3.0981E+12   3.0981E+12   3.0981E+12   3.0981E+12   3.0981E+12   3.0981E+12   3.0981E+12   3.0981E+12   3.0987E+12   0.0000E+00   0.0000E+00
   7.6843E+02   2.6403E+12   2.6403E+12   2.6403E+12   2.6403E+12   2.6403E+12   2.6403E+12   2.6403E+12   2.6403E+12   2.6408E+12   0.0000E+00   0.0000E+00
   8.2389E+02   2.6475E+12   2.6475E+12   2.6475E+12   2.6475E+12   2.6475E+12   2.6475E+12   2.6475E+12   2.6475E+12   2.6480E+12   0.0000E+00   0.0000E+00
   8.8334E+02   2.4438E+12   2.4438E+12   2.4438E+12   2.4438E+12   2.4438E+12   2.4438E+12   2.4438E+12   2.4438E+12   2.4443E+12   0.0000E+00   0.0000E+00
   9.4709E+02   9.9364E+12   9.9364E+12   9.9364E+12   9.9364E+12   9.9364E+12   9.9364E+12   9.9364E+12   9.9364E+12   9.9385E+12   0.0000E+00   0.0000E+00
   1.0154E+03   1.1258E+13   1.1258E+13   1.1258E+13   1.1258E+13   1.1258E+13   1.1258E+13   1.1258E+13   1.1258E+13   1.1261E+13   0.0000E+00   0.0000E+00
   1.0887E+03   1.0957E+13   1.0957E+13   1.0957E+13   1.0957E+13   1.0957E+13   1.0957E+13   1.0957E+13   1.0957E+13   1.0959E+13   0.0000E+00   0.0000E+00
   1.1673E+03   9.6858E+12   9.6858E+12   9.6858E+12   9.6858E+12   9.6858E+12   9.6858E+12   9.6858E+12   9.6858E+12   9.6878E+12   0.0000E+00   0.0000E+00
   1.2515E+03   9.1858E+12   9.1858E+12   9.1858E+12   9.1858E+12   9.1858E+12   9.1858E+12   9.1858E+12   9.1858E+12   9.1877E+12   0.0000E+00   0.0000E+00
   1.3419E+03   8.5617E+12   8.5617E+12   8.5617E+12   8.5617E+12   8.5617E+12   8.5617E+12   8.5617E+12   8.5617E+12   8.5634E+12   0.0000E+00   0.0000E+00
   1.4387E+03   7.1932E+12   7.1932E+12   7.1932E+12   7.1932E+12   7.1932E+12   7.1932E+12   7.1932E+12   7.1932E+12   7.1946E+12   0.0000E+00   0.0000E+00
   1.5425E+03   5.0638E+12   5.0638E+12   5.0638E+12   5.0638E+12   5.0638E+12   5.0638E+12   5.0638E+12   5.0638E+12   5.0648E+12   0.0000E+00   0.0000E+00
   1.6538E+03   4.9688E+12   4.9688E+12   4.9688E+12   4.9688E+12   4.9688E+12   4.9688E+12   4.9688E+12   4.9688E+12   4.9698E+12   0.0000E+00   0.0000E+00
   1.7732E+03   4.3423E+12   4.3423E+12   4.3423E+12   4.3423E+12   4.3423E+12   4.3423E+12   4.3423E+12   4.3423E+12   4.3432E+12   0.0000E+00   0.0000E+00
   1.9012E+03   3.6157E+12   3.6157E+12   3.6157E+12   3.6157E+12   3.6157E+12   3.6157E+12   3.6157E+12   3.6157E+12   3.6165E+12   0.0000E+00   0.0000E+00
   2.0384E+03   3.1975E+12   3.1975E+12   3.1975E+12   3.1975E+12   3.1975E+12   3.1975E+12   3.1975E+12   3.1975E+12   3.1982E+12   0.0000E+00   0.0000E+00
   2.1855E+03   2.7580E+12   2.7580E+12   2.7580E+12   2.7580E+12   2.7580E+12   2.7580E+12   2.7580E+12   2.7580E+12   2.7586E+12   0.0000E+00   0.0000E+00
   2.3432E+03   2.2067E+12   2.2067E+12   2.2067E+12   2.2067E+12   2.2067E+12   2.2067E+12   2.2067E+12   2.2067E+12   2.2071E+12   0.0000E+00   0.0000E+00
