 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   6.4719E+10   6.4719E+10   6.4719E+10   6.4719E+10   6.4719E+10   6.4719E+10   6.4719E+10   6.4719E+10   6.4732E+10   0.0000E+00   0.0000E+00
   1.0186E+02   1.6136E+11   1.6136E+11   1.6136E+11   1.6136E+11   1.6136E+11   1.6136E+11   1.6136E+11   1.6136E+11   1.6139E+11   0.0000E+00   0.0000E+00
   1.0921E+02   1.6929E+11   1.6929E+11   1.6929E+11   1.6929E+11   1.6929E+11   1.6929E+11   1.6929E+11   1.6929E+11   1.6933E+11   0.0000E+00   0.0000E+00
   1.1709E+02   1.7626E+11   1.7626E+11   1.7626E+11   1.7626E+11   1.7626E+11   1.7626E+11   1.7626E+11   1.7626E+11   1.7629E+11   0.0000E+00   0.0000E+00
   1.2554E+02   2.0601E+11   2.0601E+11   2.0601E+11   2.0601E+11   2.0601E+11   2.0601E+11   2.0601E+11   2.0601E+11   2.0605E+11   0.0000E+00   0.0000E+00
   1.3460E+02   2.0791E+11   2.0791E+11   2.0791E+11   2.0791E+11   2.0791E+11   2.0791E+11   2.0791E+11   2.0791E+11   2.0795E+11   0.0000E+00   0.0000E+00
   1.4431E+02   2.6006E+11   2.6006E+11   2.6006E+11   2.6006E+11   2.6006E+11   2.6006E+11   2.6006E+11   2.6006E+11   2.6012E+11   0.0000E+00   0.0000E+00
   1.5473E+02   2.8567E+11   2.8567E+11   2.8567E+11   2.8567E+11   2.8567E+11   2.8567E+11   2.8567E+11   2.8567E+11   2.8573E+11   0.0000E+00   0.0000E+00
   1.6589E+02   2.9068E+11   2.9068E+11   2.9068E+11   2.9068E+11   2.9068E+11   2.9068E+11   2.9068E+11   2.9068E+11   2.9074E+11   0.0000E+00   0.0000E+00
   1.7786E+02   2.9323E+11   2.9323E+11   2.9323E+11   2.9323E+11   2.9323E+11   2.9323E+11   2.9323E+11   2.9323E+11   2.9329E+11   0.0000E+00   0.0000E+00
   1.9070E+02   2.9512E+11   2.9512E+11   2.9512E+11   2.9512E+11   2.9512E+11   2.9512E+11   2.9512E+11   2.9512E+11   2.9518E+11   0.0000E+00   0.0000E+00
   2.0446E+02   2.9820E+11   2.9820E+11   2.9820E+11   2.9820E+11   2.9820E+11   2.9820E+11   2.9820E+11   2.9820E+11   2.9826E+11   0.0000E+00   0.0000E+00
