 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   2.0919E+12   2.0919E+12   2.0919E+12   2.0919E+12   2.0919E+12   2.0919E+12   2.0919E+12   2.0919E+12   2.0923E+12   0.0000E+00   0.0000E+00
   1.0186E+02   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1399E+12   0.0000E+00   0.0000E+00
   1.0921E+02   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1399E+12   0.0000E+00   0.0000E+00
   1.1709E+02   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1395E+12   2.1399E+12   0.0000E+00   0.0000E+00
   1.2554E+02   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1899E+12   0.0000E+00   0.0000E+00
   1.3460E+02   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1895E+12   2.1899E+12   0.0000E+00   0.0000E+00
   1.4431E+02   2.1898E+12   2.1898E+12   2.1898E+12   2.1898E+12   2.1898E+12   2.1898E+12   2.1898E+12   2.1898E+12   2.1903E+12   0.0000E+00   0.0000E+00
   1.5473E+02   2.2217E+12   2.2217E+12   2.2217E+12   2.2217E+12   2.2217E+12   2.2217E+12   2.2217E+12   2.2217E+12   2.2221E+12   0.0000E+00   0.0000E+00
   1.6589E+02   2.2411E+12   2.2411E+12   2.2411E+12   2.2411E+12   2.2411E+12   2.2411E+12   2.2411E+12   2.2411E+12   2.2416E+12   0.0000E+00   0.0000E+00
   1.7786E+02   2.2412E+12   2.2412E+12   2.2412E+12   2.2412E+12   2.2412E+12   2.2412E+12   2.2412E+12   2.2412E+12   2.2417E+12   0.0000E+00   0.0000E+00
   1.9070E+02   2.2413E+12   2.2413E+12   2.2413E+12   2.2413E+12   2.2413E+12   2.2413E+12   2.2413E+12   2.2413E+12   2.2418E+12   0.0000E+00   0.0000E+00
   2.0446E+02   2.2765E+12   2.2765E+12   2.2765E+12   2.2765E+12   2.2765E+12   2.2765E+12   2.2765E+12   2.2765E+12   2.2770E+12   0.0000E+00   0.0000E+00
   2.1922E+02   2.2936E+12   2.2936E+12   2.2936E+12   2.2936E+12   2.2936E+12   2.2936E+12   2.2936E+12   2.2936E+12   2.2941E+12   0.0000E+00   0.0000E+00
   2.3504E+02   2.2978E+12   2.2978E+12   2.2978E+12   2.2978E+12   2.2978E+12   2.2978E+12   2.2978E+12   2.2978E+12   2.2983E+12   0.0000E+00   0.0000E+00
   2.5200E+02   2.3095E+12   2.3095E+12   2.3095E+12   2.3095E+12   2.3095E+12   2.3095E+12   2.3095E+12   2.3095E+12   2.3100E+12   0.0000E+00   0.0000E+00
   2.7019E+02   2.3511E+12   2.3511E+12   2.3511E+12   2.3511E+12   2.3511E+12   2.3511E+12   2.3511E+12   2.3511E+12   2.3516E+12   0.0000E+00   0.0000E+00
   2.8969E+02   2.3503E+12   2.3503E+12   2.3504E+12   2.3504E+12   2.3504E+12   2.3504E+12   2.3504E+12   2.3503E+12   2.3508E+12   0.0000E+00   0.0000E+00
   3.1059E+02   2.3498E+12   2.3498E+12   2.3498E+12   2.3498E+12   2.3498E+12   2.3498E+12   2.3498E+12   2.3498E+12   2.3502E+12   0.0000E+00   0.0000E+00
   3.3301E+02   2.4040E+12   2.4040E+12   2.4040E+12   2.4040E+12   2.4040E+12   2.4040E+12   2.4040E+12   2.4040E+12   2.4045E+12   0.0000E+00   0.0000E+00
   3.5704E+02   2.4035E+12   2.4035E+12   2.4035E+12   2.4035E+12   2.4035E+12   2.4035E+12   2.4035E+12   2.4035E+12   2.4040E+12   0.0000E+00   0.0000E+00
   3.8280E+02   2.4030E+12   2.4030E+12   2.4030E+12   2.4030E+12   2.4030E+12   2.4030E+12   2.4030E+12   2.4030E+12   2.4035E+12   0.0000E+00   0.0000E+00
   4.1043E+02   2.4477E+12   2.4477E+12   2.4477E+12   2.4477E+12   2.4477E+12   2.4477E+12   2.4477E+12   2.4477E+12   2.4482E+12   0.0000E+00   0.0000E+00
