 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   1.0946E+11   1.0946E+11   1.0946E+11   1.0946E+11   1.0946E+11   1.0946E+11   1.0946E+11   1.0946E+11   1.0948E+11   0.0000E+00   0.0000E+00
   1.0186E+02   1.1281E+11   1.1281E+11   1.1281E+11   1.1281E+11   1.1281E+11   1.1281E+11   1.1281E+11   1.1281E+11   1.1284E+11   0.0000E+00   0.0000E+00
   1.0921E+02   1.1291E+11   1.1291E+11   1.1291E+11   1.1291E+11   1.1291E+11   1.1291E+11   1.1291E+11   1.1291E+11   1.1293E+11   0.0000E+00   0.0000E+00
   1.1709E+02   1.1299E+11   1.1299E+11   1.1299E+11   1.1299E+11   1.1299E+11   1.1299E+11   1.1299E+11   1.1299E+11   1.1302E+11   0.0000E+00   0.0000E+00
   1.2554E+02   1.1605E+11   1.1605E+11   1.1605E+11   1.1605E+11   1.1605E+11   1.1605E+11   1.1605E+11   1.1605E+11   1.1608E+11   0.0000E+00   0.0000E+00
   1.3460E+02   1.1617E+11   1.1617E+11   1.1617E+11   1.1617E+11   1.1617E+11   1.1617E+11   1.1617E+11   1.1617E+11   1.1619E+11   0.0000E+00   0.0000E+00
   1.4431E+02   1.1718E+11   1.1718E+11   1.1718E+11   1.1718E+11   1.1718E+11   1.1718E+11   1.1718E+11   1.1718E+11   1.1721E+11   0.0000E+00   0.0000E+00
   1.5473E+02   1.1958E+11   1.1958E+11   1.1958E+11   1.1958E+11   1.1958E+11   1.1958E+11   1.1958E+11   1.1958E+11   1.1960E+11   0.0000E+00   0.0000E+00
   1.6589E+02   1.2088E+11   1.2088E+11   1.2088E+11   1.2088E+11   1.2088E+11   1.2088E+11   1.2088E+11   1.2088E+11   1.2090E+11   0.0000E+00   0.0000E+00
   1.7786E+02   1.2114E+11   1.2114E+11   1.2114E+11   1.2114E+11   1.2114E+11   1.2114E+11   1.2114E+11   1.2114E+11   1.2117E+11   0.0000E+00   0.0000E+00
