 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   1.3219E+12   1.3219E+12   1.3219E+12   1.3219E+12   1.3219E+12   1.3219E+12   1.3219E+12   1.3219E+12   1.3222E+12   0.0000E+00   0.0000E+00
   1.0186E+02   1.3527E+12   1.3527E+12   1.3527E+12   1.3527E+12   1.3527E+12   1.3527E+12   1.3527E+12   1.3527E+12   1.3530E+12   0.0000E+00   0.0000E+00
   1.0921E+02   1.3528E+12   1.3528E+12   1.3528E+12   1.3528E+12   1.3528E+12   1.3528E+12   1.3528E+12   1.3528E+12   1.3531E+12   0.0000E+00   0.0000E+00
   1.1709E+02   1.3529E+12   1.3529E+12   1.3529E+12   1.3529E+12   1.3529E+12   1.3529E+12   1.3529E+12   1.3529E+12   1.3531E+12   0.0000E+00   0.0000E+00
   1.2554E+02   1.3847E+12   1.3847E+12   1.3847E+12   1.3847E+12   1.3847E+12   1.3847E+12   1.3847E+12   1.3847E+12   1.3850E+12   0.0000E+00   0.0000E+00
   1.3460E+02   1.3848E+12   1.3848E+12   1.3848E+12   1.3848E+12   1.3848E+12   1.3848E+12   1.3848E+12   1.3848E+12   1.3850E+12   0.0000E+00   0.0000E+00
   1.4431E+02   1.3856E+12   1.3856E+12   1.3855E+12   1.3855E+12   1.3855E+12   1.3855E+12   1.3855E+12   1.3856E+12   1.3858E+12   0.0000E+00   0.0000E+00
   1.5473E+02   1.4061E+12   1.4061E+12   1.4061E+12   1.4061E+12   1.4061E+12   1.4061E+12   1.4061E+12   1.4061E+12   1.4064E+12   0.0000E+00   0.0000E+00
   1.6589E+02   1.4185E+12   1.4185E+12   1.4185E+12   1.4185E+12   1.4185E+12   1.4185E+12   1.4185E+12   1.4185E+12   1.4188E+12   0.0000E+00   0.0000E+00
   1.7786E+02   1.4187E+12   1.4187E+12   1.4187E+12   1.4187E+12   1.4187E+12   1.4187E+12   1.4187E+12   1.4187E+12   1.4190E+12   0.0000E+00   0.0000E+00
   1.9070E+02   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4193E+12   0.0000E+00   0.0000E+00
   2.0446E+02   1.4415E+12   1.4415E+12   1.4415E+12   1.4415E+12   1.4415E+12   1.4415E+12   1.4415E+12   1.4415E+12   1.4418E+12   0.0000E+00   0.0000E+00
   2.1922E+02   1.4528E+12   1.4528E+12   1.4528E+12   1.4528E+12   1.4528E+12   1.4528E+12   1.4528E+12   1.4528E+12   1.4531E+12   0.0000E+00   0.0000E+00
   2.3504E+02   1.5142E+12   1.5142E+12   1.5142E+12   1.5142E+12   1.5142E+12   1.5142E+12   1.5142E+12   1.5142E+12   1.5145E+12   0.0000E+00   0.0000E+00
   2.5200E+02   1.6794E+12   1.6794E+12   1.6794E+12   1.6794E+12   1.6794E+12   1.6794E+12   1.6794E+12   1.6794E+12   1.6797E+12   0.0000E+00   0.0000E+00
   2.7019E+02   1.8150E+12   1.8150E+12   1.8150E+12   1.8150E+12   1.8150E+12   1.8150E+12   1.8150E+12   1.8150E+12   1.8153E+12   0.0000E+00   0.0000E+00
   2.8969E+02   1.8211E+12   1.8211E+12   1.8211E+12   1.8211E+12   1.8211E+12   1.8211E+12   1.8211E+12   1.8211E+12   1.8214E+12   0.0000E+00   0.0000E+00
   3.1059E+02   1.7519E+12   1.7519E+12   1.7519E+12   1.7519E+12   1.7519E+12   1.7519E+12   1.7519E+12   1.7519E+12   1.7522E+12   0.0000E+00   0.0000E+00
   3.3301E+02   1.8492E+12   1.8492E+12   1.8492E+12   1.8492E+12   1.8492E+12   1.8492E+12   1.8492E+12   1.8492E+12   1.8496E+12   0.0000E+00   0.0000E+00
   3.5704E+02   1.8578E+12   1.8578E+12   1.8578E+12   1.8578E+12   1.8578E+12   1.8578E+12   1.8578E+12   1.8578E+12   1.8582E+12   0.0000E+00   0.0000E+00
   3.8280E+02   1.8643E+12   1.8643E+12   1.8643E+12   1.8643E+12   1.8643E+12   1.8643E+12   1.8643E+12   1.8643E+12   1.8647E+12   0.0000E+00   0.0000E+00
   4.1043E+02   1.9563E+12   1.9563E+12   1.9563E+12   1.9563E+12   1.9563E+12   1.9563E+12   1.9563E+12   1.9563E+12   1.9567E+12   0.0000E+00   0.0000E+00
   4.4005E+02   1.9431E+12   1.9431E+12   1.9431E+12   1.9431E+12   1.9431E+12   1.9431E+12   1.9431E+12   1.9431E+12   1.9435E+12   0.0000E+00   0.0000E+00
   4.7181E+02   1.9416E+12   1.9416E+12   1.9416E+12   1.9416E+12   1.9416E+12   1.9416E+12   1.9416E+12   1.9416E+12   1.9420E+12   0.0000E+00   0.0000E+00
   5.0586E+02   1.9268E+12   1.9268E+12   1.9268E+12   1.9268E+12   1.9268E+12   1.9268E+12   1.9268E+12   1.9268E+12   1.9272E+12   0.0000E+00   0.0000E+00
   5.4236E+02   1.9117E+12   1.9117E+12   1.9117E+12   1.9117E+12   1.9117E+12   1.9117E+12   1.9117E+12   1.9117E+12   1.9121E+12   0.0000E+00   0.0000E+00
   5.8151E+02   1.9374E+12   1.9374E+12   1.9374E+12   1.9374E+12   1.9374E+12   1.9374E+12   1.9374E+12   1.9374E+12   1.9378E+12   0.0000E+00   0.0000E+00
   6.2347E+02   1.8797E+12   1.8797E+12   1.8797E+12   1.8797E+12   1.8797E+12   1.8797E+12   1.8797E+12   1.8797E+12   1.8801E+12   0.0000E+00   0.0000E+00
   6.6847E+02   1.8595E+12   1.8595E+12   1.8595E+12   1.8595E+12   1.8595E+12   1.8595E+12   1.8595E+12   1.8595E+12   1.8599E+12   0.0000E+00   0.0000E+00
   7.1671E+02   1.8072E+12   1.8072E+12   1.8072E+12   1.8072E+12   1.8072E+12   1.8072E+12   1.8072E+12   1.8072E+12   1.8075E+12   0.0000E+00   0.0000E+00
   7.6843E+02   1.7479E+12   1.7479E+12   1.7479E+12   1.7479E+12   1.7479E+12   1.7479E+12   1.7479E+12   1.7479E+12   1.7482E+12   0.0000E+00   0.0000E+00
   8.2389E+02   1.7560E+12   1.7560E+12   1.7560E+12   1.7560E+12   1.7560E+12   1.7560E+12   1.7560E+12   1.7560E+12   1.7564E+12   0.0000E+00   0.0000E+00
   8.8334E+02   1.7539E+12   1.7539E+12   1.7539E+12   1.7539E+12   1.7539E+12   1.7539E+12   1.7539E+12   1.7539E+12   1.7543E+12   0.0000E+00   0.0000E+00
   9.4709E+02   2.8068E+12   2.8068E+12   2.8068E+12   2.8068E+12   2.8068E+12   2.8068E+12   2.8068E+12   2.8068E+12   2.8074E+12   0.0000E+00   0.0000E+00
   1.0154E+03   3.2543E+12   3.2543E+12   3.2543E+12   3.2543E+12   3.2543E+12   3.2543E+12   3.2543E+12   3.2543E+12   3.2549E+12   0.0000E+00   0.0000E+00
   1.0887E+03   3.4169E+12   3.4169E+12   3.4169E+12   3.4169E+12   3.4169E+12   3.4169E+12   3.4169E+12   3.4169E+12   3.4176E+12   0.0000E+00   0.0000E+00
   1.1673E+03   3.3624E+12   3.3624E+12   3.3624E+12   3.3624E+12   3.3624E+12   3.3624E+12   3.3624E+12   3.3624E+12   3.3631E+12   0.0000E+00   0.0000E+00
   1.2515E+03   3.3005E+12   3.3005E+12   3.3005E+12   3.3005E+12   3.3005E+12   3.3005E+12   3.3005E+12   3.3005E+12   3.3012E+12   0.0000E+00   0.0000E+00
   1.3419E+03   3.2249E+12   3.2249E+12   3.2249E+12   3.2249E+12   3.2249E+12   3.2249E+12   3.2249E+12   3.2249E+12   3.2255E+12   0.0000E+00   0.0000E+00
   1.4387E+03   2.9298E+12   2.9298E+12   2.9298E+12   2.9298E+12   2.9298E+12   2.9298E+12   2.9298E+12   2.9298E+12   2.9304E+12   0.0000E+00   0.0000E+00
   1.5425E+03   2.4675E+12   2.4675E+12   2.4675E+12   2.4675E+12   2.4675E+12   2.4675E+12   2.4675E+12   2.4675E+12   2.4680E+12   0.0000E+00   0.0000E+00
