 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   7.3564E+11   7.3564E+11   7.3564E+11   7.3564E+11   7.3564E+11   7.3564E+11   7.3564E+11   7.3564E+11   7.3579E+11   0.0000E+00   0.0000E+00
   1.0186E+02   8.2807E+11   8.2807E+11   8.2807E+11   8.2807E+11   8.2807E+11   8.2807E+11   8.2807E+11   8.2807E+11   8.2824E+11   0.0000E+00   0.0000E+00
   1.0921E+02   8.3391E+11   8.3391E+11   8.3391E+11   8.3391E+11   8.3391E+11   8.3391E+11   8.3391E+11   8.3391E+11   8.3408E+11   0.0000E+00   0.0000E+00
   1.1709E+02   8.3859E+11   8.3859E+11   8.3859E+11   8.3859E+11   8.3859E+11   8.3859E+11   8.3859E+11   8.3859E+11   8.3876E+11   0.0000E+00   0.0000E+00
   1.2554E+02   8.7048E+11   8.7048E+11   8.7048E+11   8.7048E+11   8.7048E+11   8.7048E+11   8.7048E+11   8.7048E+11   8.7066E+11   0.0000E+00   0.0000E+00
   1.3460E+02   8.7171E+11   8.7171E+11   8.7171E+11   8.7171E+11   8.7171E+11   8.7171E+11   8.7171E+11   8.7171E+11   8.7188E+11   0.0000E+00   0.0000E+00
   1.4431E+02   8.9742E+11   8.9742E+11   8.9742E+11   8.9742E+11   8.9742E+11   8.9742E+11   8.9742E+11   8.9742E+11   8.9760E+11   0.0000E+00   0.0000E+00
   1.5473E+02   9.1945E+11   9.1945E+11   9.1945E+11   9.1945E+11   9.1945E+11   9.1945E+11   9.1945E+11   9.1945E+11   9.1963E+11   0.0000E+00   0.0000E+00
   1.6589E+02   9.2768E+11   9.2768E+11   9.2768E+11   9.2768E+11   9.2768E+11   9.2768E+11   9.2768E+11   9.2768E+11   9.2787E+11   0.0000E+00   0.0000E+00
   1.7786E+02   9.2803E+11   9.2803E+11   9.2803E+11   9.2803E+11   9.2803E+11   9.2803E+11   9.2803E+11   9.2803E+11   9.2822E+11   0.0000E+00   0.0000E+00
   1.9070E+02   9.2753E+11   9.2753E+11   9.2753E+11   9.2753E+11   9.2753E+11   9.2753E+11   9.2753E+11   9.2753E+11   9.2771E+11   0.0000E+00   0.0000E+00
   2.0446E+02   9.3872E+11   9.3872E+11   9.3872E+11   9.3872E+11   9.3872E+11   9.3872E+11   9.3872E+11   9.3872E+11   9.3891E+11   0.0000E+00   0.0000E+00
   2.1922E+02   9.4355E+11   9.4355E+11   9.4355E+11   9.4355E+11   9.4355E+11   9.4355E+11   9.4355E+11   9.4355E+11   9.4374E+11   0.0000E+00   0.0000E+00
   2.3504E+02   1.1461E+12   1.1461E+12   1.1461E+12   1.1461E+12   1.1461E+12   1.1461E+12   1.1461E+12   1.1461E+12   1.1463E+12   0.0000E+00   0.0000E+00
   2.5200E+02   1.3404E+12   1.3404E+12   1.3404E+12   1.3404E+12   1.3404E+12   1.3404E+12   1.3404E+12   1.3404E+12   1.3407E+12   0.0000E+00   0.0000E+00
   2.7019E+02   1.4838E+12   1.4838E+12   1.4838E+12   1.4838E+12   1.4838E+12   1.4838E+12   1.4838E+12   1.4838E+12   1.4841E+12   0.0000E+00   0.0000E+00
   2.8969E+02   1.4645E+12   1.4645E+12   1.4645E+12   1.4645E+12   1.4645E+12   1.4645E+12   1.4645E+12   1.4645E+12   1.4648E+12   0.0000E+00   0.0000E+00
   3.1059E+02   1.3524E+12   1.3524E+12   1.3524E+12   1.3524E+12   1.3524E+12   1.3524E+12   1.3524E+12   1.3524E+12   1.3527E+12   0.0000E+00   0.0000E+00
   3.3301E+02   1.4297E+12   1.4297E+12   1.4297E+12   1.4297E+12   1.4297E+12   1.4297E+12   1.4297E+12   1.4297E+12   1.4300E+12   0.0000E+00   0.0000E+00
   3.5704E+02   1.4411E+12   1.4411E+12   1.4411E+12   1.4411E+12   1.4411E+12   1.4411E+12   1.4411E+12   1.4411E+12   1.4414E+12   0.0000E+00   0.0000E+00
   3.8280E+02   1.4563E+12   1.4563E+12   1.4563E+12   1.4563E+12   1.4563E+12   1.4563E+12   1.4563E+12   1.4563E+12   1.4566E+12   0.0000E+00   0.0000E+00
   4.1043E+02   1.6276E+12   1.6276E+12   1.6276E+12   1.6276E+12   1.6276E+12   1.6276E+12   1.6276E+12   1.6276E+12   1.6279E+12   0.0000E+00   0.0000E+00
   4.4005E+02   1.5848E+12   1.5848E+12   1.5848E+12   1.5848E+12   1.5848E+12   1.5848E+12   1.5848E+12   1.5848E+12   1.5851E+12   0.0000E+00   0.0000E+00
   4.7181E+02   1.5310E+12   1.5310E+12   1.5310E+12   1.5310E+12   1.5310E+12   1.5310E+12   1.5310E+12   1.5310E+12   1.5313E+12   0.0000E+00   0.0000E+00
   5.0586E+02   1.5146E+12   1.5146E+12   1.5146E+12   1.5146E+12   1.5146E+12   1.5146E+12   1.5146E+12   1.5146E+12   1.5149E+12   0.0000E+00   0.0000E+00
   5.4236E+02   1.5447E+12   1.5447E+12   1.5447E+12   1.5447E+12   1.5447E+12   1.5447E+12   1.5447E+12   1.5447E+12   1.5450E+12   0.0000E+00   0.0000E+00
   5.8151E+02   1.6564E+12   1.6564E+12   1.6564E+12   1.6564E+12   1.6564E+12   1.6564E+12   1.6564E+12   1.6564E+12   1.6567E+12   0.0000E+00   0.0000E+00
   6.2347E+02   1.6004E+12   1.6004E+12   1.6004E+12   1.6004E+12   1.6004E+12   1.6004E+12   1.6004E+12   1.6004E+12   1.6007E+12   0.0000E+00   0.0000E+00
   6.6847E+02   1.5732E+12   1.5732E+12   1.5732E+12   1.5732E+12   1.5732E+12   1.5732E+12   1.5732E+12   1.5732E+12   1.5735E+12   0.0000E+00   0.0000E+00
   7.1671E+02   1.5281E+12   1.5281E+12   1.5281E+12   1.5281E+12   1.5281E+12   1.5281E+12   1.5281E+12   1.5281E+12   1.5284E+12   0.0000E+00   0.0000E+00
   7.6843E+02   1.4121E+12   1.4121E+12   1.4121E+12   1.4121E+12   1.4121E+12   1.4121E+12   1.4121E+12   1.4121E+12   1.4123E+12   0.0000E+00   0.0000E+00
   8.2389E+02   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4190E+12   1.4192E+12   0.0000E+00   0.0000E+00
   8.8334E+02   1.3813E+12   1.3813E+12   1.3813E+12   1.3813E+12   1.3813E+12   1.3813E+12   1.3813E+12   1.3813E+12   1.3815E+12   0.0000E+00   0.0000E+00
   9.4709E+02   3.7112E+12   3.7112E+12   3.7112E+12   3.7112E+12   3.7112E+12   3.7112E+12   3.7112E+12   3.7112E+12   3.7120E+12   0.0000E+00   0.0000E+00
   1.0154E+03   4.2798E+12   4.2798E+12   4.2798E+12   4.2798E+12   4.2798E+12   4.2798E+12   4.2798E+12   4.2798E+12   4.2807E+12   0.0000E+00   0.0000E+00
   1.0887E+03   4.3186E+12   4.3186E+12   4.3186E+12   4.3186E+12   4.3186E+12   4.3186E+12   4.3186E+12   4.3186E+12   4.3194E+12   0.0000E+00   0.0000E+00
   1.1673E+03   3.9576E+12   3.9576E+12   3.9576E+12   3.9576E+12   3.9576E+12   3.9576E+12   3.9576E+12   3.9576E+12   3.9584E+12   0.0000E+00   0.0000E+00
   1.2515E+03   3.7631E+12   3.7631E+12   3.7631E+12   3.7631E+12   3.7631E+12   3.7631E+12   3.7631E+12   3.7631E+12   3.7638E+12   0.0000E+00   0.0000E+00
   1.3419E+03   3.5713E+12   3.5713E+12   3.5713E+12   3.5713E+12   3.5713E+12   3.5713E+12   3.5713E+12   3.5713E+12   3.5720E+12   0.0000E+00   0.0000E+00
   1.4387E+03   3.1192E+12   3.1192E+12   3.1192E+12   3.1192E+12   3.1192E+12   3.1192E+12   3.1192E+12   3.1192E+12   3.1199E+12   0.0000E+00   0.0000E+00
   1.5425E+03   2.4329E+12   2.4329E+12   2.4329E+12   2.4329E+12   2.4329E+12   2.4329E+12   2.4329E+12   2.4329E+12   2.4334E+12   0.0000E+00   0.0000E+00
   1.6538E+03   2.2852E+12   2.2852E+12   2.2852E+12   2.2852E+12   2.2852E+12   2.2852E+12   2.2852E+12   2.2852E+12   2.2857E+12   0.0000E+00   0.0000E+00
   1.7732E+03   2.0533E+12   2.0533E+12   2.0533E+12   2.0533E+12   2.0533E+12   2.0533E+12   2.0533E+12   2.0533E+12   2.0537E+12   0.0000E+00   0.0000E+00
   1.9012E+03   1.7680E+12   1.7680E+12   1.7680E+12   1.7680E+12   1.7680E+12   1.7680E+12   1.7680E+12   1.7680E+12   1.7684E+12   0.0000E+00   0.0000E+00
   2.0384E+03   1.5800E+12   1.5800E+12   1.5800E+12   1.5800E+12   1.5800E+12   1.5800E+12   1.5800E+12   1.5800E+12   1.5803E+12   0.0000E+00   0.0000E+00
   2.1855E+03   1.3845E+12   1.3845E+12   1.3845E+12   1.3845E+12   1.3845E+12   1.3845E+12   1.3845E+12   1.3845E+12   1.3848E+12   0.0000E+00   0.0000E+00
   2.3432E+03   1.1526E+12   1.1526E+12   1.1526E+12   1.1526E+12   1.1526E+12   1.1526E+12   1.1526E+12   1.1526E+12   1.1529E+12   0.0000E+00   0.0000E+00
   2.5123E+03   1.0201E+12   1.0201E+12   1.0201E+12   1.0201E+12   1.0201E+12   1.0201E+12   1.0201E+12   1.0201E+12   1.0203E+12   0.0000E+00   0.0000E+00
   2.6936E+03   9.5215E+11   9.5215E+11   9.5215E+11   9.5215E+11   9.5215E+11   9.5215E+11   9.5215E+11   9.5215E+11   9.5235E+11   0.0000E+00   0.0000E+00
   2.8880E+03   8.5496E+11   8.5496E+11   8.5496E+11   8.5496E+11   8.5496E+11   8.5496E+11   8.5496E+11   8.5496E+11   8.5513E+11   0.0000E+00   0.0000E+00
   3.0964E+03   7.7600E+11   7.7600E+11   7.7600E+11   7.7600E+11   7.7600E+11   7.7600E+11   7.7600E+11   7.7600E+11   7.7615E+11   0.0000E+00   0.0000E+00
   3.3199E+03   6.8897E+11   6.8897E+11   6.8897E+11   6.8897E+11   6.8897E+11   6.8897E+11   6.8897E+11   6.8897E+11   6.8911E+11   0.0000E+00   0.0000E+00
   3.5595E+03   6.1940E+11   6.1940E+11   6.1940E+11   6.1940E+11   6.1940E+11   6.1940E+11   6.1940E+11   6.1940E+11   6.1953E+11   0.0000E+00   0.0000E+00
   3.8163E+03   7.7412E+11   7.7412E+11   7.7412E+11   7.7412E+11   7.7412E+11   7.7412E+11   7.7412E+11   7.7412E+11   7.7428E+11   0.0000E+00   0.0000E+00
   4.0918E+03   7.1425E+11   7.1425E+11   7.1425E+11   7.1425E+11   7.1425E+11   7.1425E+11   7.1425E+11   7.1425E+11   7.1440E+11   0.0000E+00   0.0000E+00
   4.3870E+03   6.8083E+11   6.8083E+11   6.8083E+11   6.8083E+11   6.8083E+11   6.8083E+11   6.8083E+11   6.8083E+11   6.8097E+11   0.0000E+00   0.0000E+00
   4.7036E+03   6.1692E+11   6.1692E+11   6.1692E+11   6.1692E+11   6.1692E+11   6.1692E+11   6.1692E+11   6.1692E+11   6.1705E+11   0.0000E+00   0.0000E+00
   5.0431E+03   5.3577E+11   5.3577E+11   5.3577E+11   5.3577E+11   5.3577E+11   5.3577E+11   5.3577E+11   5.3577E+11   5.3588E+11   0.0000E+00   0.0000E+00
   5.4070E+03   4.6931E+11   4.6931E+11   4.6931E+11   4.6931E+11   4.6931E+11   4.6931E+11   4.6931E+11   4.6931E+11   4.6940E+11   0.0000E+00   0.0000E+00
   5.7973E+03   4.3377E+11   4.3377E+11   4.3377E+11   4.3377E+11   4.3377E+11   4.3377E+11   4.3377E+11   4.3377E+11   4.3386E+11   0.0000E+00   0.0000E+00
   6.2156E+03   3.7833E+11   3.7833E+11   3.7833E+11   3.7833E+11   3.7833E+11   3.7833E+11   3.7833E+11   3.7833E+11   3.7841E+11   0.0000E+00   0.0000E+00
   6.6642E+03   3.3609E+11   3.3609E+11   3.3609E+11   3.3609E+11   3.3609E+11   3.3609E+11   3.3609E+11   3.3609E+11   3.3616E+11   0.0000E+00   0.0000E+00
   7.1451E+03   2.9659E+11   2.9659E+11   2.9659E+11   2.9659E+11   2.9659E+11   2.9659E+11   2.9659E+11   2.9659E+11   2.9665E+11   0.0000E+00   0.0000E+00
   7.6608E+03   2.6659E+11   2.6659E+11   2.6659E+11   2.6659E+11   2.6659E+11   2.6659E+11   2.6659E+11   2.6659E+11   2.6665E+11   0.0000E+00   0.0000E+00
   8.2136E+03   2.3866E+11   2.3866E+11   2.3866E+11   2.3866E+11   2.3866E+11   2.3866E+11   2.3866E+11   2.3866E+11   2.3871E+11   0.0000E+00   0.0000E+00
   8.8064E+03   2.0239E+11   2.0239E+11   2.0239E+11   2.0239E+11   2.0239E+11   2.0239E+11   2.0239E+11   2.0239E+11   2.0243E+11   0.0000E+00   0.0000E+00
   9.4420E+03   1.9008E+11   1.9008E+11   1.9008E+11   1.9008E+11   1.9008E+11   1.9008E+11   1.9008E+11   1.9008E+11   1.9012E+11   0.0000E+00   0.0000E+00
   1.0123E+04   1.6778E+11   1.6778E+11   1.6778E+11   1.6778E+11   1.6778E+11   1.6778E+11   1.6778E+11   1.6778E+11   1.6782E+11   0.0000E+00   0.0000E+00
   1.0854E+04   1.4453E+11   1.4453E+11   1.4453E+11   1.4453E+11   1.4453E+11   1.4453E+11   1.4453E+11   1.4453E+11   1.4456E+11   0.0000E+00   0.0000E+00
