 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   2.8218E+12   1.2940E+11   1.4269E+11   1.7989E+11   2.8985E+11   3.8659E+11   3.0739E+11   2.9669E+11   2.9004E+11   2.9721E+06   0.0000E+00
   1.0186E+02   2.9839E+12   1.2037E+11   1.3271E+11   1.6940E+11   2.8089E+11   3.7935E+11   2.9806E+11   2.8936E+11   2.8131E+11   2.4670E+06   0.0000E+00
   1.0921E+02   2.9918E+12   1.2048E+11   1.3283E+11   1.6953E+11   2.8103E+11   3.7949E+11   2.9821E+11   2.8949E+11   2.8145E+11   2.1621E+06   0.0000E+00
   1.1709E+02   2.9990E+12   1.1451E+11   1.2626E+11   1.6223E+11   2.7319E+11   3.7138E+11   2.8998E+11   2.8237E+11   2.7373E+11   1.8598E+06   0.0000E+00
   1.2554E+02   3.0974E+12   1.0404E+11   1.1469E+11   1.4973E+11   2.6185E+11   3.6158E+11   2.7812E+11   2.7276E+11   2.6268E+11   1.5753E+06   0.0000E+00
   1.3460E+02   3.1001E+12   9.6323E+10   1.0618E+11   1.4006E+11   2.5120E+11   3.5039E+11   2.6688E+11   2.6294E+11   2.5219E+11   1.4253E+06   0.0000E+00
   1.4431E+02   3.1701E+12   8.7820E+10   9.6769E+10   1.2921E+11   2.3903E+11   3.3755E+11   2.5406E+11   2.5172E+11   2.4024E+11   1.4138E+06   0.0000E+00
   1.5473E+02   3.2530E+12   7.9122E+10   8.7146E+10   1.1817E+11   2.2757E+11   3.2665E+11   2.4225E+11   2.4155E+11   2.2921E+11   1.6692E+06   0.0000E+00
   1.6589E+02   3.2854E+12   7.0895E+10   7.8036E+10   1.0738E+11   2.1494E+11   3.1412E+11   2.2995E+11   2.3029E+11   2.1741E+11   2.5018E+06   0.0000E+00
   1.7786E+02   3.2893E+12   6.2748E+10   6.8988E+10   9.6333E+10   2.0082E+11   2.9895E+11   2.1601E+11   2.1733E+11   2.0409E+11   4.5753E+06   0.0000E+00
   1.9070E+02   3.2928E+12   5.6301E+10   6.1827E+10   8.7446E+10   1.8921E+11   2.8634E+11   2.0450E+11   2.0653E+11   1.9312E+11   9.4142E+06   0.0000E+00
   2.0446E+02   3.3444E+12   5.2902E+10   5.8040E+10   8.2838E+10   1.8423E+11   2.8212E+11   1.9980E+11   2.0229E+11   1.8863E+11   2.0473E+07   0.0000E+00
   2.1922E+02   3.3716E+12   4.6493E+10   5.0914E+10   7.3808E+10   1.7252E+11   2.6974E+11   1.8818E+11   1.9130E+11   1.7762E+11   4.5205E+07   0.0000E+00
   2.3504E+02   4.1006E+12   4.3611E+10   4.7389E+10   6.8325E+10   1.6379E+11   2.5961E+11   1.7928E+11   1.8290E+11   1.6945E+11   1.0069E+08   0.0000E+00
   2.5200E+02   5.1764E+12   3.7854E+10   4.0977E+10   5.9787E+10   1.5180E+11   2.4644E+11   1.6720E+11   1.7120E+11   1.5813E+11   2.2426E+08   0.0000E+00
   2.7019E+02   5.9057E+12   3.2938E+10   3.5507E+10   5.2365E+10   1.4098E+11   2.3566E+11   1.5737E+11   1.6101E+11   1.4855E+11   4.9958E+08   0.0000E+00
   2.8969E+02   5.8866E+12   2.8491E+10   3.0537E+10   4.5207E+10   1.2880E+11   2.2172E+11   1.4571E+11   1.4874E+11   1.3735E+11   1.1172E+09   0.0000E+00
   3.1059E+02   5.4085E+12   2.7125E+10   2.8716E+10   4.1376E+10   1.2006E+11   2.1118E+11   1.3709E+11   1.3962E+11   1.2941E+11   3.9493E+09   0.0000E+00
   3.3301E+02   5.9321E+12   2.3582E+10   2.4813E+10   3.5944E+10   1.1158E+11   2.0266E+11   1.2920E+11   1.3109E+11   1.2185E+11   3.8152E+09   0.0000E+00
   3.5704E+02   6.0501E+12   2.0331E+10   2.1222E+10   3.0641E+10   1.0083E+11   1.8951E+11   1.1904E+11   1.1982E+11   1.1195E+11   3.8376E+09   0.0000E+00
   3.8280E+02   6.1581E+12   2.0582E+10   2.1522E+10   3.1230E+10   1.0231E+11   1.9138E+11   1.2037E+11   1.2138E+11   1.1328E+11   4.0144E+09   0.0000E+00
   4.1043E+02   6.9223E+12   1.9991E+10   2.0838E+10   3.0153E+10   1.0047E+11   1.9032E+11   1.1920E+11   1.1972E+11   1.1200E+11   4.2902E+09   0.0000E+00
   4.4005E+02   6.7517E+12   1.7250E+10   1.7761E+10   2.5192E+10   8.8557E+10   1.7571E+11   1.0840E+11   1.0697E+11   1.0130E+11   4.6523E+09   0.0000E+00
   4.7181E+02   6.5338E+12   1.4846E+10   1.5038E+10   2.0586E+10   7.6791E+10   1.6192E+11   9.7705E+10   9.3762E+10   9.0849E+10   5.1110E+09   0.0000E+00
   5.0586E+02   6.4750E+12   1.4932E+10   1.4845E+10   1.8699E+10   6.6956E+10   1.4764E+11   8.7182E+10   8.1496E+10   8.1372E+10   6.0735E+09   0.0000E+00
   5.4236E+02   6.7005E+12   1.7521E+10   1.7171E+10   1.9473E+10   5.7918E+10   1.3272E+11   7.7793E+10   6.9611E+10   7.2788E+10   7.6255E+09   0.0000E+00
   5.8151E+02   7.2012E+12   1.8657E+10   1.8179E+10   1.9195E+10   4.4564E+10   1.0925E+11   6.3535E+10   5.2527E+10   5.9356E+10   9.7412E+09   0.0000E+00
   6.2347E+02   6.9894E+12   2.1034E+10   2.0518E+10   2.0646E+10   3.0867E+10   7.8378E+10   4.5113E+10   3.3543E+10   4.3249E+10   1.2443E+10   0.0000E+00
   6.6847E+02   6.8609E+12   2.4889E+10   2.4407E+10   2.4368E+10   2.9014E+10   6.6748E+10   3.8189E+10   3.0511E+10   3.8987E+10   1.6085E+10   0.0000E+00
   7.1671E+02   6.6676E+12   3.0695E+10   3.0276E+10   3.0230E+10   3.1393E+10   6.0485E+10   3.7634E+10   3.2785E+10   3.9425E+10   2.1114E+10   0.0000E+00
   7.6843E+02   6.1507E+12   4.0095E+10   3.9481E+10   3.9359E+10   4.2091E+10   7.7990E+10   4.9723E+10   4.4464E+10   5.1801E+10   2.8548E+10   0.0000E+00
   8.2389E+02   6.1675E+12   5.3125E+10   5.2364E+10   5.2328E+10   5.7370E+10   9.8501E+10   6.7476E+10   6.1641E+10   6.8622E+10   3.8876E+10   0.0000E+00
   8.8334E+02   5.9848E+12   7.0173E+10   6.9219E+10   6.9244E+10   7.7886E+10   1.2786E+11   8.9484E+10   8.4586E+10   9.1042E+10   5.2615E+10   0.0000E+00
   9.4709E+02   1.5200E+13   4.8180E+11   4.5943E+11   4.5105E+11   4.5357E+11   4.9844E+11   4.4575E+11   4.6280E+11   4.6351E+11   7.1008E+10   0.0000E+00
