 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   1.1044E+10   1.7810E+09   1.7792E+09   1.7626E+09   1.7285E+09   1.7472E+09   1.7956E+09   1.8122E+09   1.7694E+09   4.7411E+07   0.0000E+00
   1.0186E+02   3.4835E+10   2.6658E+09   2.6508E+09   2.6180E+09   2.5761E+09   2.6130E+09   2.6838E+09   2.7052E+09   2.6405E+09   4.1466E+07   0.0000E+00
   1.0921E+02   3.6875E+10   2.7477E+09   2.7306E+09   2.6959E+09   2.6535E+09   2.6932E+09   2.7661E+09   2.7871E+09   2.7206E+09   3.7016E+07   0.0000E+00
   1.1709E+02   3.8798E+10   2.8214E+09   2.8018E+09   2.7649E+09   2.7214E+09   2.7641E+09   2.8401E+09   2.8608E+09   2.7920E+09   3.3757E+07   0.0000E+00
   1.2554E+02   4.8436E+10   3.3341E+09   3.3038E+09   3.2541E+09   3.2047E+09   3.2616E+09   3.3546E+09   3.3768E+09   3.2931E+09   3.1752E+07   0.0000E+00
   1.3460E+02   4.9675E+10   3.4640E+09   3.4298E+09   3.3757E+09   3.3246E+09   3.3864E+09   3.4851E+09   3.5072E+09   3.4189E+09   3.1407E+07   0.0000E+00
   1.4431E+02   7.4445E+10   4.5705E+09   4.5130E+09   4.4299E+09   4.3639E+09   4.4552E+09   4.5930E+09   4.6188E+09   4.4976E+09   3.3208E+07   0.0000E+00
   1.5473E+02   9.1337E+10   5.4378E+09   5.3598E+09   5.2516E+09   5.1713E+09   5.2877E+09   5.4607E+09   5.4893E+09   5.3395E+09   3.8327E+07   0.0000E+00
   1.6589E+02   9.4189E+10   5.7913E+09   5.7033E+09   5.5828E+09   5.4975E+09   5.6261E+09   5.8149E+09   5.8445E+09   5.6815E+09   4.9242E+07   0.0000E+00
   1.7786E+02   9.6582E+10   6.1277E+09   6.0298E+09   5.8964E+09   5.8072E+09   5.9482E+09   6.1519E+09   6.1824E+09   6.0067E+09   7.1005E+07   0.0000E+00
   1.9070E+02   9.9403E+10   6.5047E+09   6.3964E+09   6.2481E+09   6.1556E+09   6.3110E+09   6.5292E+09   6.5608E+09   6.3716E+09   1.1437E+08   0.0000E+00
   2.0446E+02   1.0346E+11   6.9763E+09   6.8570E+09   6.6897E+09   6.5943E+09   6.7681E+09   7.0002E+09   7.0333E+09   6.8294E+09   2.0261E+08   0.0000E+00
   2.1922E+02   1.0838E+11   7.5331E+09   7.4006E+09   7.2057E+09   7.1093E+09   7.3097E+09   7.5541E+09   7.5902E+09   7.3684E+09   3.8597E+08   0.0000E+00
   2.3504E+02   5.5589E+11   1.9206E+10   1.8852E+10   1.8363E+10   1.8188E+10   1.8686E+10   1.9277E+10   1.9361E+10   1.8812E+10   7.7792E+08   0.0000E+00
   2.5200E+02   9.2296E+11   2.1320E+10   2.0917E+10   2.0316E+10   2.0137E+10   2.0747E+10   2.1370E+10   2.1470E+10   2.0854E+10   1.6331E+09   0.0000E+00
