 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   1.1088E+11   1.1774E+09   1.1745E+09   1.1710E+09   1.1744E+09   1.1686E+09   1.1893E+09   1.2510E+09   1.1866E+09   3.2911E+05   0.0000E+00
   1.0186E+02   2.6233E+11   1.4407E+09   1.4387E+09   1.4392E+09   1.4476E+09   1.4485E+09   1.4757E+09   1.5379E+09   1.4650E+09   1.8263E+05   0.0000E+00
   1.0921E+02   2.7364E+11   1.4316E+09   1.4299E+09   1.4310E+09   1.4400E+09   1.4421E+09   1.4691E+09   1.5284E+09   1.4575E+09   1.0737E+05   0.0000E+00
   1.1709E+02   2.8298E+11   1.4114E+09   1.4100E+09   1.4117E+09   1.4208E+09   1.4242E+09   1.4508E+09   1.5072E+09   1.4385E+09   6.3502E+04   0.0000E+00
   1.2554E+02   3.1496E+11   1.4695E+09   1.4686E+09   1.4720E+09   1.4826E+09   1.4903E+09   1.5185E+09   1.5709E+09   1.5025E+09   4.1061E+04   0.0000E+00
   1.3460E+02   3.1620E+11   1.4533E+09   1.4526E+09   1.4567E+09   1.4674E+09   1.4767E+09   1.5047E+09   1.5537E+09   1.4877E+09   3.7892E+04   0.0000E+00
   1.4431E+02   3.6057E+11   1.5829E+09   1.5835E+09   1.5911E+09   1.6056E+09   1.6228E+09   1.6542E+09   1.6959E+09   1.6299E+09   5.6878E+04   0.0000E+00
   1.5473E+02   3.7731E+11   1.6509E+09   1.6525E+09   1.6628E+09   1.6797E+09   1.7029E+09   1.7363E+09   1.7714E+09   1.7067E+09   1.1732E+05   0.0000E+00
   1.6589E+02   3.8040E+11   1.6679E+09   1.6700E+09   1.6817E+09   1.6995E+09   1.7256E+09   1.7596E+09   1.7907E+09   1.7277E+09   2.7079E+05   0.0000E+00
   1.7786E+02   3.8008E+11   1.6828E+09   1.6856E+09   1.6986E+09   1.7173E+09   1.7461E+09   1.7806E+09   1.8079E+09   1.7465E+09   6.4310E+05   0.0000E+00
   1.9070E+02   3.7816E+11   1.7052E+09   1.7086E+09   1.7230E+09   1.7429E+09   1.7744E+09   1.8094E+09   1.8331E+09   1.7731E+09   1.5398E+06   0.0000E+00
   2.0446E+02   3.7661E+11   1.7385E+09   1.7426E+09   1.7585E+09   1.7798E+09   1.8140E+09   1.8500E+09   1.8701E+09   1.8111E+09   3.7040E+06   0.0000E+00
   2.1922E+02   3.7397E+11   1.7707E+09   1.7755E+09   1.7930E+09   1.8151E+09   1.8517E+09   1.8891E+09   1.9070E+09   1.8478E+09   8.8590E+06   0.0000E+00
   2.3504E+02   7.7482E+11   4.6978E+09   4.7093E+09   4.7592E+09   4.8246E+09   4.9341E+09   5.0233E+09   5.0294E+09   4.9080E+09   2.1202E+07   0.0000E+00
   2.5200E+02   1.4482E+12   4.7451E+09   4.7597E+09   4.8150E+09   4.8821E+09   4.9966E+09   5.0933E+09   5.0996E+09   4.9705E+09   5.0575E+07   0.0000E+00
   2.7019E+02   1.9607E+12   4.4549E+09   4.4699E+09   4.5232E+09   4.5789E+09   4.6794E+09   4.7797E+09   4.8043E+09   4.6651E+09   1.2052E+08   0.0000E+00
   2.8969E+02   1.9746E+12   4.1079E+09   4.1223E+09   4.1706E+09   4.2017E+09   4.2728E+09   4.3856E+09   4.4577E+09   4.2867E+09   2.8700E+08   0.0000E+00
   3.1059E+02   1.6369E+12   3.7763E+09   3.7912E+09   3.8375E+09   3.8559E+09   3.9092E+09   4.0260E+09   4.1217E+09   3.9375E+09   3.6724E+08   0.0000E+00
   3.3301E+02   1.9766E+12   3.3188E+09   3.3335E+09   3.3778E+09   3.4040E+09   3.4595E+09   3.5556E+09   3.6213E+09   3.4736E+09   2.5128E+08   0.0000E+00
   3.5704E+02   2.1392E+12   2.8680E+09   2.8820E+09   2.9227E+09   2.9517E+09   3.0046E+09   3.0837E+09   3.1297E+09   3.0104E+09   1.7183E+08   0.0000E+00
   3.8280E+02   2.3114E+12   2.4766E+09   2.4885E+09   2.5241E+09   2.5528E+09   2.6024E+09   2.6674E+09   2.6981E+09   2.6026E+09   1.2031E+08   0.0000E+00
   4.1043E+02   3.0990E+12   2.1898E+09   2.2009E+09   2.2337E+09   2.2627E+09   2.3097E+09   2.3650E+09   2.3855E+09   2.3060E+09   8.3364E+07   0.0000E+00
   4.4005E+02   2.9568E+12   1.8727E+09   1.8829E+09   1.9127E+09   1.9401E+09   1.9815E+09   2.0278E+09   2.0429E+09   1.9765E+09   5.6629E+07   0.0000E+00
   4.7181E+02   2.7156E+12   1.5928E+09   1.6020E+09   1.6294E+09   1.6552E+09   1.6908E+09   1.7296E+09   1.7419E+09   1.6854E+09   3.8105E+07   0.0000E+00
   5.0586E+02   2.6270E+12   1.4862E+09   1.4914E+09   1.5264E+09   1.5692E+09   1.6061E+09   1.6345E+09   1.6435E+09   1.5916E+09   7.3830E+06   0.0000E+00
   5.4236E+02   2.8518E+12   1.6548E+09   1.6455E+09   1.7054E+09   1.7931E+09   1.8315E+09   1.8507E+09   1.8764E+09   1.8037E+09   1.2118E+06   0.0000E+00
   5.8151E+02   3.4095E+12   1.5673E+09   1.5467E+09   1.6155E+09   1.7215E+09   1.7555E+09   1.7694E+09   1.8050E+09   1.7242E+09   1.9226E+05   0.0000E+00
   6.2347E+02   3.2796E+12   1.4060E+09   1.3721E+09   1.4494E+09   1.5773E+09   1.6089E+09   1.6149E+09   1.6632E+09   1.5720E+09   2.7739E+04   0.0000E+00
   6.6847E+02   3.2023E+12   1.2582E+09   1.2242E+09   1.3011E+09   1.4357E+09   1.4647E+09   1.4643E+09   1.5240E+09   1.4265E+09   4.0987E+03   0.0000E+00
   7.1671E+02   3.0980E+12   1.2505E+09   1.2125E+09   1.2934E+09   1.4438E+09   1.4699E+09   1.4619E+09   1.5413E+09   1.4288E+09   5.5068E+03   0.0000E+00
   7.6843E+02   2.6403E+12   1.5091E+09   1.4567E+09   1.5534E+09   1.7412E+09   1.7711E+09   1.7563E+09   1.8612E+09   1.7203E+09   1.0483E+04   0.0000E+00
   8.2389E+02   2.6475E+12   2.0711E+09   1.9950E+09   2.1179E+09   2.3613E+09   2.3997E+09   2.3800E+09   2.5215E+09   2.3348E+09   2.0839E+04   0.0000E+00
   8.8334E+02   2.4438E+12   2.7666E+09   2.6637E+09   2.8079E+09   3.1018E+09   3.1524E+09   3.1329E+09   3.3214E+09   3.0769E+09   3.9293E+04   0.0000E+00
   9.4709E+02   9.9364E+12   1.7644E+11   1.7187E+11   1.7583E+11   1.8651E+11   1.9096E+11   1.8997E+11   2.0275E+11   1.8798E+11   7.1707E+04   0.0000E+00
   1.0154E+03   1.1258E+13   4.0237E+11   3.9455E+11   3.9924E+11   4.1491E+11   4.2388E+11   4.2323E+11   4.5244E+11   4.2034E+11   3.8993E+05   0.0000E+00
   1.0887E+03   1.0957E+13   6.2624E+11   6.1634E+11   6.2054E+11   6.3594E+11   6.4579E+11   6.4849E+11   6.9129E+11   6.4511E+11   2.1977E+06   0.0000E+00
   1.1673E+03   9.6858E+12   6.4982E+11   6.4055E+11   6.4449E+11   6.6009E+11   6.7008E+11   6.7393E+11   7.1727E+11   6.6982E+11   1.2300E+07   0.0000E+00
   1.2515E+03   9.1858E+12   6.3328E+11   6.2403E+11   6.2759E+11   6.4368E+11   6.5395E+11   6.5836E+11   6.9950E+11   6.5343E+11   2.2397E+07   0.0000E+00
   1.3419E+03   8.5617E+12   6.9327E+11   6.8510E+11   6.8921E+11   7.0542E+11   7.1381E+11   7.2044E+11   7.6279E+11   7.1496E+11   2.3467E+07   0.0000E+00
   1.4387E+03   7.1932E+12   6.4570E+11   6.3864E+11   6.4236E+11   6.5710E+11   6.6463E+11   6.7131E+11   7.0943E+11   6.6591E+11   2.4322E+07   0.0000E+00
   1.5425E+03   5.0638E+12   5.5029E+11   5.4517E+11   5.4835E+11   5.5984E+11   5.6581E+11   5.7196E+11   6.0284E+11   5.6726E+11   2.5183E+07   0.0000E+00
   1.6538E+03   4.9688E+12   4.9984E+11   4.9475E+11   4.9753E+11   5.0900E+11   5.1461E+11   5.2032E+11   5.4758E+11   5.1559E+11   2.5951E+07   0.0000E+00
   1.7732E+03   4.3423E+12   4.7122E+11   4.6699E+11   4.6980E+11   4.8041E+11   4.8552E+11   4.9127E+11   5.1600E+11   4.8655E+11   2.6362E+07   0.0000E+00
   1.9012E+03   3.6157E+12   4.0668E+11   4.0335E+11   4.0587E+11   4.1475E+11   4.1909E+11   4.2421E+11   4.4543E+11   4.2009E+11   2.4061E+07   0.0000E+00
   2.0384E+03   3.1975E+12   3.5819E+11   3.5551E+11   3.5792E+11   3.6557E+11   3.6941E+11   3.7398E+11   3.9334E+11   3.7041E+11   6.0936E+06   0.0000E+00
   2.1855E+03   2.7580E+12   3.0715E+11   3.0495E+11   3.0713E+11   3.1356E+11   3.1687E+11   3.2073E+11   3.3760E+11   3.1775E+11   2.0417E+06   0.0000E+00
   2.3432E+03   2.2067E+12   2.6032E+11   2.5818E+11   2.5976E+11   2.6539E+11   2.6818E+11   2.7150E+11   2.8487E+11   2.6882E+11   6.1789E+06   0.0000E+00
   2.5123E+03   1.8519E+12   2.5389E+11   2.5203E+11   2.5368E+11   2.5945E+11   2.6191E+11   2.6529E+11   2.7688E+11   2.6243E+11   1.8951E+07   0.0000E+00
   2.6936E+03   1.6643E+12   2.5387E+11   2.5230E+11   2.5418E+11   2.6014E+11   2.6268E+11   2.6619E+11   2.7652E+11   2.6299E+11   5.0597E+07   0.0000E+00
   2.8880E+03   1.4313E+12   2.3750E+11   2.3621E+11   2.3815E+11   2.4376E+11   2.4623E+11   2.4955E+11   2.5843E+11   2.4637E+11   5.5960E+07   0.0000E+00
   3.0964E+03   1.2446E+12   2.2869E+11   2.2770E+11   2.2979E+11   2.3529E+11   2.3776E+11   2.4101E+11   2.4871E+11   2.3772E+11   6.1925E+07   0.0000E+00
   3.3199E+03   1.0821E+12   2.1247E+11   2.1168E+11   2.1382E+11   2.1906E+11   2.2149E+11   2.2450E+11   2.3097E+11   2.2127E+11   6.8799E+07   0.0000E+00
   3.5595E+03   9.5006E+11   2.0304E+11   2.0243E+11   2.0464E+11   2.0965E+11   2.1214E+11   2.1499E+11   2.2048E+11   2.1174E+11   7.6813E+07   0.0000E+00
   3.8163E+03   1.2174E+12   3.2399E+11   3.2348E+11   3.2705E+11   3.3458E+11   3.3796E+11   3.4259E+11   3.5097E+11   3.3763E+11   8.6280E+07   0.0000E+00
   4.0918E+03   1.0869E+12   3.0833E+11   3.0796E+11   3.1164E+11   3.1898E+11   3.2268E+11   3.2694E+11   3.3373E+11   3.2190E+11   9.8146E+07   0.0000E+00
   4.3870E+03   9.8431E+11   3.0738E+11   3.0728E+11   3.1127E+11   3.1869E+11   3.2264E+11   3.2678E+11   3.3251E+11   3.2154E+11   1.1409E+08   0.0000E+00
   4.7036E+03   8.7814E+11   2.8612E+11   2.8612E+11   2.9012E+11   2.9719E+11   3.0114E+11   3.0481E+11   3.0958E+11   2.9980E+11   1.1775E+08   0.0000E+00
   5.0431E+03   7.3875E+11   2.5169E+11   2.5179E+11   2.5553E+11   2.6185E+11   2.6558E+11   2.6863E+11   2.7232E+11   2.6413E+11   1.1965E+08   0.0000E+00
   5.4070E+03   6.3218E+11   2.2503E+11   2.2524E+11   2.2883E+11   2.3461E+11   2.3814E+11   2.4066E+11   2.4360E+11   2.3659E+11   1.2500E+08   0.0000E+00
   5.7973E+03   5.7413E+11   2.1305E+11   2.1335E+11   2.1702E+11   2.2265E+11   2.2625E+11   2.2845E+11   2.3083E+11   2.2450E+11   1.3435E+08   0.0000E+00
   6.2156E+03   4.8670E+11   1.8809E+11   1.8843E+11   1.9180E+11   1.9679E+11   2.0011E+11   2.0191E+11   2.0378E+11   1.9840E+11   1.4903E+08   0.0000E+00
   6.6642E+03   4.2806E+11   1.6957E+11   1.6997E+11   1.7321E+11   1.7780E+11   1.8090E+11   1.8239E+11   1.8397E+11   1.7922E+11   1.6114E+08   0.0000E+00
   7.1451E+03   3.7411E+11   1.5335E+11   1.5381E+11   1.5686E+11   1.6106E+11   1.6392E+11   1.6513E+11   1.6649E+11   1.6229E+11   1.7138E+08   0.0000E+00
   7.6608E+03   3.3417E+11   1.4055E+11   1.4108E+11   1.4407E+11   1.4802E+11   1.5072E+11   1.5168E+11   1.5288E+11   1.4910E+11   1.8699E+08   0.0000E+00
   8.2136E+03   2.9831E+11   1.2909E+11   1.2967E+11   1.3254E+11   1.3621E+11   1.3872E+11   1.3949E+11   1.4059E+11   1.3715E+11   2.0903E+08   0.0000E+00
   8.8064E+03   2.5049E+11   1.1157E+11   1.1213E+11   1.1467E+11   1.1784E+11   1.1999E+11   1.2057E+11   1.2155E+11   1.1861E+11   2.4021E+08   0.0000E+00
   9.4420E+03   2.3773E+11   1.0874E+11   1.0938E+11   1.1200E+11   1.1517E+11   1.1729E+11   1.1775E+11   1.1874E+11   1.1587E+11   2.5149E+08   9.2533E+08
   1.0123E+04   2.0764E+11   9.7411E+10   9.8052E+10   1.0051E+11   1.0337E+11   1.0531E+11   1.0563E+11   1.0649E+11   1.0397E+11   2.6410E+08   1.0381E+09
   1.0854E+04   1.7598E+11   8.5041E+10   8.5653E+10   8.7844E+10   9.0340E+10   9.2025E+10   9.2244E+10   9.2985E+10   9.0827E+10   2.8062E+08   1.1515E+09
   1.1637E+04   1.5145E+11   7.5644E+10   7.6222E+10   7.8192E+10   8.0382E+10   8.1883E+10   8.2036E+10   8.2661E+10   8.0801E+10   3.0243E+08   1.2620E+09
   1.2477E+04   1.2948E+11   6.6029E+10   6.6585E+10   6.8353E+10   7.0265E+10   7.1544E+10   7.1621E+10   7.2213E+10   7.0591E+10   3.1119E+08   1.3675E+09
   1.3377E+04   1.1267E+11   5.9532E+10   6.0053E+10   6.1643E+10   6.3325E+10   6.4458E+10   6.4499E+10   6.5011E+10   6.3602E+10   3.0747E+08   1.4557E+09
   1.4343E+04   9.8153E+10   5.3795E+10   5.4276E+10   5.5694E+10   5.7167E+10   5.8164E+10   5.8183E+10   5.8627E+10   5.7403E+10   3.0780E+08   1.5236E+09
   1.5378E+04   8.8186E+10   4.9343E+10   4.9815E+10   5.1135E+10   5.2475E+10   5.3353E+10   5.3336E+10   5.3775E+10   5.2661E+10   3.1577E+08   1.5741E+09
   1.6488E+04   7.8062E+10   4.5648E+10   4.6079E+10   4.7258E+10   4.8434E+10   4.9223E+10   4.9204E+10   4.9570E+10   4.8603E+10   3.1905E+08   1.6046E+09
   1.7678E+04   6.6215E+10   3.9982E+10   4.0362E+10   4.1372E+10   4.2360E+10   4.3022E+10   4.2993E+10   4.3305E+10   4.2496E+10   3.0807E+08   1.6076E+09
   1.8953E+04   5.1860E+10   3.2318E+10   3.2628E+10   3.3426E+10   3.4193E+10   3.4693E+10   3.4659E+10   3.4919E+10   3.4286E+10   3.0393E+08   1.5898E+09
   2.0321E+04   4.2498E+10   2.7630E+10   2.7888E+10   2.8535E+10   2.9149E+10   2.9556E+10   2.9528E+10   2.9730E+10   2.9226E+10   3.0850E+08   1.5557E+09
   2.1788E+04   3.3468E+10   2.2513E+10   2.2725E+10   2.3237E+10   2.3713E+10   2.4021E+10   2.3992E+10   2.4161E+10   2.3766E+10   3.2489E+08   1.5074E+09
