 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   9.8637E+10   9.7502E+10   9.7479E+10   9.7261E+10   9.5684E+10   9.4184E+10   9.4054E+10   8.8946E+10   9.4443E+10   3.7306E+07   0.0000E+00
   1.0186E+02   1.0185E+11   1.0024E+11   1.0021E+11   9.9979E+10   9.8307E+10   9.6708E+10   9.6556E+10   9.1192E+10   9.6987E+10   3.2847E+07   0.0000E+00
   1.0921E+02   1.0195E+11   1.0030E+11   1.0027E+11   1.0004E+11   9.8368E+10   9.6769E+10   9.6615E+10   9.1254E+10   9.7048E+10   2.9474E+07   0.0000E+00
   1.1709E+02   1.0203E+11   1.0036E+11   1.0033E+11   1.0009E+11   9.8390E+10   9.6761E+10   9.6603E+10   9.1165E+10   9.7047E+10   2.6785E+07   0.0000E+00
   1.2554E+02   1.0472E+11   1.0298E+11   1.0295E+11   1.0269E+11   1.0088E+11   9.9138E+10   9.8961E+10   9.3214E+10   9.9447E+10   2.4726E+07   0.0000E+00
   1.3460E+02   1.0480E+11   1.0307E+11   1.0304E+11   1.0277E+11   1.0091E+11   9.9124E+10   9.8940E+10   9.3074E+10   9.9445E+10   2.3456E+07   0.0000E+00
   1.4431E+02   1.0551E+11   1.0371E+11   1.0367E+11   1.0340E+11   1.0147E+11   9.9615E+10   9.9406E+10   9.3408E+10   9.9951E+10   2.2887E+07   0.0000E+00
   1.5473E+02   1.0749E+11   1.0566E+11   1.0562E+11   1.0533E+11   1.0330E+11   1.0133E+11   1.0110E+11   9.4834E+10   1.0169E+11   2.3057E+07   0.0000E+00
   1.6589E+02   1.0861E+11   1.0677E+11   1.0673E+11   1.0642E+11   1.0430E+11   1.0223E+11   1.0198E+11   9.5484E+10   1.0262E+11   2.4096E+07   0.0000E+00
   1.7786E+02   1.0885E+11   1.0697E+11   1.0693E+11   1.0660E+11   1.0440E+11   1.0226E+11   1.0199E+11   9.5306E+10   1.0266E+11   2.6163E+07   0.0000E+00
