 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   7.6127E+10   1.0681E+09   1.0502E+09   1.0330E+09   1.0263E+09   1.0087E+09   1.0038E+09   1.0488E+09   1.0230E+09   6.1056E+05   0.0000E+00
   1.0186E+02   1.9670E+11   1.3423E+09   1.3204E+09   1.2936E+09   1.2763E+09   1.2477E+09   1.2371E+09   1.2835E+09   1.2676E+09   3.7749E+05   0.0000E+00
   1.0921E+02   2.0686E+11   1.3445E+09   1.3226E+09   1.2955E+09   1.2785E+09   1.2492E+09   1.2383E+09   1.2858E+09   1.2694E+09   2.5058E+05   0.0000E+00
   1.1709E+02   2.1583E+11   1.3348E+09   1.3131E+09   1.2855E+09   1.2672E+09   1.2372E+09   1.2254E+09   1.2714E+09   1.2574E+09   1.6458E+05   0.0000E+00
   1.2554E+02   2.5413E+11   1.4033E+09   1.3807E+09   1.3495E+09   1.3265E+09   1.2925E+09   1.2776E+09   1.3223E+09   1.3143E+09   1.0534E+05   0.0000E+00
   1.3460E+02   2.5678E+11   1.3967E+09   1.3743E+09   1.3424E+09   1.3178E+09   1.2830E+09   1.2669E+09   1.3102E+09   1.3049E+09   7.0257E+04   0.0000E+00
   1.4431E+02   3.2323E+11   1.5329E+09   1.5083E+09   1.4710E+09   1.4406E+09   1.3991E+09   1.3795E+09   1.4248E+09   1.4243E+09   4.7099E+04   0.0000E+00
   1.5473E+02   3.5571E+11   1.6050E+09   1.5792E+09   1.5384E+09   1.5039E+09   1.4583E+09   1.4361E+09   1.4827E+09   1.4855E+09   3.1515E+04   0.0000E+00
   1.6589E+02   3.6148E+11   1.6282E+09   1.6022E+09   1.5599E+09   1.5227E+09   1.4754E+09   1.4517E+09   1.4982E+09   1.5034E+09   2.1432E+04   0.0000E+00
   1.7786E+02   3.6405E+11   1.6492E+09   1.6231E+09   1.5793E+09   1.5389E+09   1.4902E+09   1.4651E+09   1.5099E+09   1.5188E+09   1.4747E+04   0.0000E+00
   1.9070E+02   3.6542E+11   1.6766E+09   1.6502E+09   1.6051E+09   1.5619E+09   1.5117E+09   1.4852E+09   1.5284E+09   1.5409E+09   1.0395E+04   0.0000E+00
   2.0446E+02   3.6758E+11   1.7138E+09   1.6869E+09   1.6404E+09   1.5950E+09   1.5430E+09   1.5155E+09   1.5589E+09   1.5732E+09   7.6083E+03   0.0000E+00
   2.1922E+02   3.6844E+11   1.7445E+09   1.7172E+09   1.6692E+09   1.6208E+09   1.5672E+09   1.5384E+09   1.5811E+09   1.5982E+09   5.4331E+03   0.0000E+00
   2.3504E+02   7.8011E+11   4.7283E+09   4.6635E+09   4.5473E+09   4.4058E+09   4.2650E+09   4.1899E+09   4.2829E+09   4.3463E+09   4.0111E+03   0.0000E+00
   2.5200E+02   1.2999E+12   4.7340E+09   4.6671E+09   4.5454E+09   4.4002E+09   4.2544E+09   4.1770E+09   4.2720E+09   4.3384E+09   2.8962E+03   0.0000E+00
   2.7019E+02   1.6436E+12   4.3667E+09   4.3040E+09   4.1898E+09   4.0531E+09   3.9174E+09   3.8445E+09   3.9337E+09   3.9957E+09   2.2062E+03   0.0000E+00
   2.8969E+02   1.6154E+12   3.8430E+09   3.7870E+09   3.6858E+09   3.5634E+09   3.4436E+09   3.3784E+09   3.4578E+09   3.5129E+09   3.2652E+03   0.0000E+00
   3.1059E+02   1.3513E+12   3.4184E+09   3.3675E+09   3.2756E+09   3.1646E+09   3.0570E+09   2.9977E+09   3.0704E+09   3.1195E+09   5.1907E+05   0.0000E+00
   3.3301E+02   1.5685E+12   3.0768E+09   3.0302E+09   2.9459E+09   2.8439E+09   2.7467E+09   2.6924E+09   2.7588E+09   2.8034E+09   4.4711E+05   0.0000E+00
   3.5704E+02   1.6509E+12   2.7049E+09   2.6632E+09   2.5881E+09   2.4967E+09   2.4110E+09   2.3625E+09   2.4215E+09   2.4612E+09   3.8475E+05   0.0000E+00
   3.8280E+02   1.7405E+12   2.3676E+09   2.3311E+09   2.2653E+09   2.1857E+09   2.1107E+09   2.0682E+09   2.1206E+09   2.1547E+09   3.6336E+05   0.0000E+00
   4.1043E+02   2.2453E+12   2.1179E+09   2.0848E+09   2.0249E+09   1.9533E+09   1.8859E+09   1.8471E+09   1.8946E+09   1.9253E+09   3.2766E+05   0.0000E+00
   4.4005E+02   2.1332E+12   1.8222E+09   1.7931E+09   1.7407E+09   1.6776E+09   1.6196E+09   1.5851E+09   1.6259E+09   1.6535E+09   2.6959E+05   0.0000E+00
   4.7181E+02   1.9567E+12   1.5538E+09   1.5284E+09   1.4828E+09   1.4274E+09   1.3782E+09   1.3472E+09   1.3818E+09   1.4068E+09   2.1425E+05   0.0000E+00
   5.0586E+02   1.9131E+12   1.4196E+09   1.3956E+09   1.3499E+09   1.2929E+09   1.2549E+09   1.2147E+09   1.2352E+09   1.2740E+09   6.3142E+04   0.0000E+00
   5.4236E+02   2.0891E+12   1.5239E+09   1.4955E+09   1.4385E+09   1.3629E+09   1.3260E+09   1.2468E+09   1.2536E+09   1.3331E+09   1.6677E+04   0.0000E+00
   5.8151E+02   2.4846E+12   1.4729E+09   1.4412E+09   1.3832E+09   1.3051E+09   1.2668E+09   1.1710E+09   1.1788E+09   1.2690E+09   3.4043E+03   0.0000E+00
   6.2347E+02   2.4127E+12   1.3868E+09   1.3505E+09   1.2890E+09   1.2148E+09   1.1827E+09   1.0729E+09   1.0807E+09   1.1766E+09   6.0383E+02   0.0000E+00
   6.6847E+02   2.3564E+12   1.2941E+09   1.2557E+09   1.1889E+09   1.1232E+09   1.1015E+09   9.8928E+08   9.9286E+08   1.0885E+09   1.3013E+02   0.0000E+00
   7.1671E+02   2.3018E+12   1.3320E+09   1.2870E+09   1.2067E+09   1.1421E+09   1.1219E+09   9.9579E+08   9.9787E+08   1.1039E+09   1.2804E+02   0.0000E+00
   7.6843E+02   1.9800E+12   1.6075E+09   1.5527E+09   1.4548E+09   1.3691E+09   1.3250E+09   1.1604E+09   1.1677E+09   1.3087E+09   4.9986E+02   0.0000E+00
   8.2389E+02   1.9987E+12   2.1535E+09   2.0838E+09   1.9597E+09   1.8322E+09   1.7405E+09   1.5161E+09   1.5354E+09   1.7334E+09   1.5413E+03   0.0000E+00
   8.8334E+02   1.8637E+12   2.8211E+09   2.7320E+09   2.5761E+09   2.4015E+09   2.2521E+09   1.9656E+09   2.0012E+09   2.2596E+09   4.8808E+03   0.0000E+00
   9.4709E+02   8.8147E+12   1.6649E+11   1.6143E+11   1.5378E+11   1.4403E+11   1.3515E+11   1.2431E+11   1.2570E+11   1.3758E+11   1.1547E+04   0.0000E+00
   1.0154E+03   9.9070E+12   3.7764E+11   3.6739E+11   3.5359E+11   3.3212E+11   3.1694E+11   2.9976E+11   3.0066E+11   3.2254E+11   6.7137E+04   0.0000E+00
   1.0887E+03   9.5714E+12   5.9895E+11   5.8486E+11   5.6653E+11   5.3470E+11   5.1447E+11   4.9276E+11   4.9388E+11   5.2308E+11   4.6061E+05   0.0000E+00
   1.1673E+03   8.3907E+12   6.3516E+11   6.2078E+11   6.0191E+11   5.6917E+11   5.4697E+11   5.2590E+11   5.2733E+11   5.5689E+11   3.2178E+06   0.0000E+00
   1.2515E+03   8.1038E+12   6.2575E+11   6.1198E+11   5.9350E+11   5.6232E+11   5.3749E+11   5.1712E+11   5.2013E+11   5.4855E+11   6.6873E+06   0.0000E+00
   1.3419E+03   7.6599E+12   7.0718E+11   6.9263E+11   6.7185E+11   6.3868E+11   6.1043E+11   5.8930E+11   5.9502E+11   6.2355E+11   7.9399E+06   0.0000E+00
   1.4387E+03   6.4184E+12   6.6359E+11   6.5040E+11   6.3125E+11   6.0089E+11   5.7458E+11   5.5555E+11   5.6129E+11   5.8697E+11   9.2542E+06   0.0000E+00
   1.5425E+03   4.4498E+12   5.6880E+11   5.5803E+11   5.4199E+11   5.1670E+11   4.9600E+11   4.8069E+11   4.8483E+11   5.0597E+11   1.0854E+07   0.0000E+00
   1.6538E+03   4.4672E+12   5.1598E+11   5.0644E+11   4.9193E+11   4.6962E+11   4.4875E+11   4.3466E+11   4.3995E+11   4.5860E+11   1.2299E+07   0.0000E+00
   1.7732E+03   3.9298E+12   4.9089E+11   4.8197E+11   4.6812E+11   4.4746E+11   4.2776E+11   4.1483E+11   4.2026E+11   4.3718E+11   1.3136E+07   0.0000E+00
   1.9012E+03   3.2816E+12   4.2595E+11   4.1814E+11   4.0603E+11   3.8810E+11   3.7146E+11   3.6047E+11   3.6508E+11   3.7954E+11   1.1873E+07   0.0000E+00
   2.0384E+03   2.9285E+12   3.7733E+11   3.7003E+11   3.5896E+11   3.4260E+11   3.2808E+11   3.1828E+11   3.2237E+11   3.3526E+11   2.9139E+06   0.0000E+00
   2.1855E+03   2.5406E+12   3.2370E+11   3.1726E+11   3.0763E+11   2.9340E+11   2.8102E+11   2.7257E+11   2.7606E+11   2.8719E+11   9.5057E+05   0.0000E+00
   2.3432E+03   2.0316E+12   2.7347E+11   2.6846E+11   2.6073E+11   2.4927E+11   2.3853E+11   2.3154E+11   2.3474E+11   2.4378E+11   3.2868E+06   0.0000E+00
   2.5123E+03   1.7113E+12   2.6749E+11   2.6302E+11   2.5587E+11   2.4570E+11   2.3499E+11   2.2860E+11   2.3230E+11   2.4019E+11   1.1827E+07   0.0000E+00
   2.6936E+03   1.5485E+12   2.6836E+11   2.6410E+11   2.5719E+11   2.4775E+11   2.3699E+11   2.3093E+11   2.3507E+11   2.4221E+11   3.3447E+07   0.0000E+00
   2.8880E+03   1.3411E+12   2.5161E+11   2.4772E+11   2.4142E+11   2.3304E+11   2.2301E+11   2.1757E+11   2.2171E+11   2.2789E+11   4.1363E+07   0.0000E+00
   3.0964E+03   1.1770E+12   2.4333E+11   2.3966E+11   2.3370E+11   2.2603E+11   2.1647E+11   2.1147E+11   2.1565E+11   2.2115E+11   5.0933E+07   0.0000E+00
   3.3199E+03   1.0310E+12   2.2587E+11   2.2254E+11   2.1721E+11   2.1047E+11   2.0165E+11   1.9724E+11   2.0139E+11   2.0599E+11   6.2706E+07   0.0000E+00
   3.5595E+03   9.1361E+11   2.1581E+11   2.1272E+11   2.0785E+11   2.0179E+11   1.9357E+11   1.8958E+11   1.9365E+11   1.9764E+11   7.7319E+07   0.0000E+00
   3.8163E+03   1.1863E+12   3.5259E+11   3.4775E+11   3.4009E+11   3.3067E+11   3.1834E+11   3.1252E+11   3.1863E+11   3.2461E+11   9.4742E+07   0.0000E+00
   4.0918E+03   1.0653E+12   3.3275E+11   3.2830E+11   3.2147E+11   3.1317E+11   3.0172E+11   2.9658E+11   3.0253E+11   3.0756E+11   1.1610E+08   0.0000E+00
   4.3870E+03   9.8323E+11   3.3435E+11   3.3003E+11   3.2363E+11   3.1597E+11   3.0481E+11   3.0017E+11   3.0627E+11   3.1057E+11   1.4398E+08   0.0000E+00
   4.7036E+03   8.7974E+11   3.0957E+11   3.0568E+11   3.0023E+11   2.9371E+11   2.8357E+11   2.7961E+11   2.8550E+11   2.8882E+11   1.5524E+08   0.0000E+00
   5.0431E+03   7.4430E+11   2.7130E+11   2.6799E+11   2.6365E+11   2.5845E+11   2.4975E+11   2.4657E+11   2.5189E+11   2.5426E+11   1.6141E+08   0.0000E+00
   5.4070E+03   6.3899E+11   2.4130E+11   2.3846E+11   2.3507E+11   2.3095E+11   2.2345E+11   2.2096E+11   2.2584E+11   2.2737E+11   1.6957E+08   0.0000E+00
   5.7973E+03   5.8347E+11   2.2688E+11   2.2428E+11   2.2152E+11   2.1815E+11   2.1130E+11   2.0927E+11   2.1406E+11   2.1491E+11   1.7759E+08   0.0000E+00
   6.2156E+03   4.9564E+11   1.9951E+11   1.9730E+11   1.9522E+11   1.9262E+11   1.8684E+11   1.8528E+11   1.8954E+11   1.8990E+11   1.8530E+08   0.0000E+00
   6.6642E+03   4.3790E+11   1.7899E+11   1.7706E+11   1.7553E+11   1.7358E+11   1.6853E+11   1.6734E+11   1.7133E+11   1.7121E+11   1.8853E+08   0.0000E+00
   7.1451E+03   3.8355E+11   1.6118E+11   1.5950E+11   1.5842E+11   1.5699E+11   1.5266E+11   1.5181E+11   1.5545E+11   1.5498E+11   1.8935E+08   0.0000E+00
   7.6608E+03   3.4569E+11   1.4693E+11   1.4544E+11   1.4479E+11   1.4388E+11   1.4008E+11   1.3952E+11   1.4300E+11   1.4213E+11   1.9176E+08   0.0000E+00
   8.2136E+03   3.1026E+11   1.3450E+11   1.3317E+11   1.3282E+11   1.3228E+11   1.2898E+11   1.2863E+11   1.3188E+11   1.3077E+11   1.9563E+08   0.0000E+00
   8.8064E+03   2.6112E+11   1.1595E+11   1.1485E+11   1.1474E+11   1.1447E+11   1.1181E+11   1.1164E+11   1.1444E+11   1.1327E+11   2.0314E+08   0.0000E+00
   9.4420E+03   2.4791E+11   1.1241E+11   1.1137E+11   1.1149E+11   1.1148E+11   1.0904E+11   1.0903E+11   1.1183E+11   1.1040E+11   1.9938E+08   7.1857E+08
   1.0123E+04   2.1871E+11   1.0023E+11   9.9328E+10   9.9643E+10   9.9894E+10   9.7851E+10   9.7980E+10   1.0055E+11   9.8998E+10   1.9676E+08   8.0842E+08
   1.0854E+04   1.8591E+11   8.7106E+10   8.6359E+10   8.6772E+10   8.7137E+10   8.5491E+10   8.5708E+10   8.7953E+10   8.6434E+10   1.9661E+08   9.0013E+08
   1.1637E+04   1.6069E+11   7.7226E+10   7.6601E+10   7.7071E+10   7.7508E+10   7.6154E+10   7.6426E+10   7.8416E+10   7.6945E+10   2.0004E+08   9.9141E+08
   1.2477E+04   1.3715E+11   6.6987E+10   6.6479E+10   6.6992E+10   6.7487E+10   6.6422E+10   6.6729E+10   6.8450E+10   6.7057E+10   1.9876E+08   1.0810E+09
   1.3377E+04   1.2012E+11   6.0309E+10   5.9886E+10   6.0417E+10   6.0936E+10   6.0069E+10   6.0404E+10   6.1923E+10   6.0601E+10   1.9274E+08   1.1595E+09
   1.4343E+04   1.0457E+11   5.4360E+10   5.4013E+10   5.4527E+10   5.5027E+10   5.4314E+10   5.4652E+10   5.5979E+10   5.4764E+10   1.9046E+08   1.2244E+09
   1.5378E+04   9.3979E+10   4.9602E+10   4.9308E+10   4.9834E+10   5.0352E+10   4.9780E+10   5.0132E+10   5.1321E+10   5.0155E+10   1.9500E+08   1.2777E+09
   1.6488E+04   8.3838E+10   4.6039E+10   4.5798E+10   4.6305E+10   4.6803E+10   4.6332E+10   4.6680E+10   4.7736E+10   4.6652E+10   1.9940E+08   1.3166E+09
   1.7678E+04   7.1986E+10   4.0485E+10   4.0292E+10   4.0763E+10   4.1230E+10   4.0874E+10   4.1203E+10   4.2101E+10   4.1129E+10   1.9648E+08   1.3339E+09
   1.8953E+04   5.6364E+10   3.2665E+10   3.2524E+10   3.2911E+10   3.3290E+10   3.3053E+10   3.3331E+10   3.4014E+10   3.3237E+10   2.0071E+08   1.3342E+09
   2.0321E+04   4.6507E+10   2.8042E+10   2.7937E+10   2.8267E+10   2.8589E+10   2.8412E+10   2.8655E+10   2.9212E+10   2.8558E+10   2.1509E+08   1.3197E+09
   2.1788E+04   3.6507E+10   2.2756E+10   2.2681E+10   2.2951E+10   2.3212E+10   2.3098E+10   2.3299E+10   2.3724E+10   2.3202E+10   2.4501E+08   1.2914E+09
   2.3360E+04   2.8708E+10   1.8996E+10   1.8944E+10   1.9159E+10   1.9362E+10   1.9282E+10   1.9446E+10   1.9774E+10   1.9362E+10   3.0369E+08   1.2518E+09
   2.5046E+04   1.8469E+10   1.2889E+10   1.2858E+10   1.3000E+10   1.3131E+10   1.3099E+10   1.3208E+10   1.3407E+10   1.3142E+10   3.8967E+08   1.2077E+09
   2.6854E+04   1.6703E+10   1.2090E+10   1.2064E+10   1.2199E+10   1.2322E+10   1.2307E+10   1.2410E+10   1.2582E+10   1.2340E+10   5.1551E+08   1.1647E+09
   2.8792E+04   1.4153E+10   1.0929E+10   1.0910E+10   1.1028E+10   1.1133E+10   1.1132E+10   1.1222E+10   1.1361E+10   1.1155E+10   7.0296E+08   1.1384E+09
   3.0869E+04   1.0265E+10   8.7538E+09   8.7396E+09   8.8371E+09   8.9210E+09   8.9392E+09   9.0115E+09   9.1059E+09   8.9476E+09   9.8692E+08   1.2504E+09
   3.3097E+04   8.2800E+09   2.1586E+10   2.1584E+10   2.1884E+10   2.2139E+10   2.2242E+10   2.2460E+10   2.2707E+10   2.2241E+10   1.4214E+09   2.0080E+10
   3.5486E+04   6.9330E+09   7.8473E+09   7.8378E+09   7.9219E+09   7.9852E+09   8.0279E+09   8.0852E+09   8.1339E+09   8.0202E+09   2.0900E+09   1.1395E+09
   3.8047E+04   5.0844E+09   7.2712E+09   7.2627E+09   7.3413E+09   7.3958E+09   7.4533E+09   7.5035E+09   7.5283E+09   7.4362E+09   2.9059E+09   9.9595E+08
   4.0792E+04   4.1625E+09   7.8022E+09   7.7937E+09   7.8756E+09   7.9285E+09   8.0010E+09   8.0510E+09   8.0606E+09   7.9761E+09   4.0376E+09   9.8202E+08
   4.3736E+04   3.1161E+09   8.6748E+09   8.6660E+09   8.7542E+09   8.8071E+09   8.8989E+09   8.9509E+09   8.9439E+09   8.8646E+09   5.6065E+09   1.0397E+09
   4.6893E+04   2.3041E+09   1.0350E+10   1.0340E+10   1.0440E+10   1.0496E+10   1.0612E+10   1.0669E+10   1.0646E+10   1.0567E+10   7.7792E+09   1.1772E+09
   5.0277E+04   1.8377E+09   1.3185E+10   1.3174E+10   1.3291E+10   1.3355E+10   1.3499E+10   1.3567E+10   1.3528E+10   1.3442E+10   1.0728E+10   1.4720E+09
   5.3905E+04   1.4734E+09   1.5765E+10   1.5754E+10   1.5882E+10   1.5952E+10   1.6112E+10   1.6188E+10   1.6143E+10   1.6049E+10   1.2952E+10   2.2039E+09
   5.7795E+04   1.1962E+09   2.0205E+10   2.0197E+10   2.0347E+10   2.0434E+10   2.0612E+10   2.0705E+10   2.0666E+10   2.0545E+10   1.5030E+10   5.1634E+09
   6.1966E+04   9.5478E+08   4.5855E+10   4.5863E+10   4.6199E+10   4.6439E+10   4.6701E+10   4.6937E+10   4.7025E+10   4.6628E+10   1.6587E+10   3.3288E+10
   6.6438E+04   7.4718E+08   2.5822E+10   2.5815E+10   2.5982E+10   2.6081E+10   2.6274E+10   2.6381E+10   2.6343E+10   2.6203E+10   1.8347E+10   8.0907E+09
   7.1233E+04   5.9121E+08   3.1375E+10   3.1372E+10   3.1566E+10   3.1688E+10   3.1893E+10   3.2022E+10   3.2001E+10   3.1822E+10   1.9379E+10   1.3302E+10
   7.6374E+04   4.7289E+08   5.6805E+10   5.6820E+10   5.7270E+10   5.7598E+10   5.7922E+10   5.8238E+10   5.8385E+10   5.7836E+10   1.8815E+10   4.4457E+10
   8.1885E+04   3.8004E+08   3.0024E+10   3.0011E+10   3.0400E+10   3.0655E+10   3.1001E+10   3.1238E+10   3.1283E+10   3.0879E+10   1.5847E+10   1.8599E+10
   8.7795E+04   3.1005E+08   1.9692E+10   1.9660E+10   2.0066E+10   2.0309E+10   2.0671E+10   2.0868E+10   2.0917E+10   2.0527E+10   1.2072E+10   1.2109E+10
   9.4131E+04   2.5210E+08   1.1140E+10   1.1104E+10   1.1409E+10   1.1539E+10   1.1855E+10   1.1942E+10   1.1920E+10   1.1710E+10   9.4931E+09   3.4701E+09
   1.0092E+05   2.0617E+08   1.1699E+10   1.1664E+10   1.1959E+10   1.2083E+10   1.2418E+10   1.2509E+10   1.2450E+10   1.2264E+10   1.0749E+10   2.2109E+09
   1.0821E+05   1.6446E+08   1.4516E+10   1.4484E+10   1.4783E+10   1.4926E+10   1.5272E+10   1.5392E+10   1.5324E+10   1.5120E+10   1.2779E+10   3.2412E+09
