 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   7.3564E+11   5.3804E+11   5.8835E+11   6.0436E+11   5.9314E+11   6.0333E+11   6.0093E+11   5.9269E+11   5.9763E+11   2.2963E+01   0.0000E+00
   1.0186E+02   8.2807E+11   5.4693E+11   5.9973E+11   6.1638E+11   6.0488E+11   6.1681E+11   6.1405E+11   6.0410E+11   6.1002E+11   5.2843E+01   0.0000E+00
   1.0921E+02   8.3391E+11   5.4700E+11   5.9979E+11   6.1643E+11   6.0493E+11   6.1685E+11   6.1409E+11   6.0416E+11   6.1007E+11   1.2633E+02   0.0000E+00
   1.1709E+02   8.3859E+11   5.4505E+11   5.9855E+11   6.1533E+11   6.0383E+11   6.1652E+11   6.1361E+11   6.0288E+11   6.0925E+11   3.0704E+02   0.0000E+00
   1.2554E+02   8.7048E+11   5.5321E+11   6.0963E+11   6.2713E+11   6.1536E+11   6.3021E+11   6.2687E+11   6.1398E+11   6.2159E+11   7.5502E+02   0.0000E+00
   1.3460E+02   8.7171E+11   5.5026E+11   6.0773E+11   6.2544E+11   6.1367E+11   6.2972E+11   6.2616E+11   6.1202E+11   6.2035E+11   1.8887E+03   0.0000E+00
   1.4431E+02   8.9742E+11   5.4702E+11   6.0578E+11   6.2373E+11   6.1197E+11   6.2948E+11   6.2566E+11   6.0999E+11   6.1919E+11   4.7644E+03   0.0000E+00
   1.5473E+02   9.1945E+11   5.5055E+11   6.1178E+11   6.3028E+11   6.1837E+11   6.3802E+11   6.3380E+11   6.1592E+11   6.2639E+11   1.2081E+04   0.0000E+00
   1.6589E+02   9.2768E+11   5.5089E+11   6.1423E+11   6.3320E+11   6.2120E+11   6.4289E+11   6.3831E+11   6.1829E+11   6.2998E+11   3.0790E+04   0.0000E+00
   1.7786E+02   9.2803E+11   5.4635E+11   6.1130E+11   6.3055E+11   6.1859E+11   6.4219E+11   6.3730E+11   6.1522E+11   6.2808E+11   7.8720E+04   0.0000E+00
   1.9070E+02   9.2752E+11   5.4238E+11   6.0873E+11   6.2824E+11   6.1630E+11   6.4161E+11   6.3644E+11   6.1252E+11   6.2642E+11   2.0192E+05   0.0000E+00
   2.0446E+02   9.3872E+11   5.4802E+11   6.1640E+11   6.3640E+11   6.2430E+11   6.5124E+11   6.4581E+11   6.2016E+11   6.3505E+11   5.1984E+05   0.0000E+00
   2.1922E+02   9.4355E+11   5.4707E+11   6.1770E+11   6.3816E+11   6.2600E+11   6.5534E+11   6.4954E+11   6.2129E+11   6.3766E+11   1.3342E+06   0.0000E+00
   2.3504E+02   1.1461E+12   5.4712E+11   6.1936E+11   6.4009E+11   6.2792E+11   6.5953E+11   6.5341E+11   6.2277E+11   6.4047E+11   3.4279E+06   0.0000E+00
   2.5200E+02   1.3404E+12   5.4420E+11   6.1874E+11   6.3992E+11   6.2774E+11   6.6210E+11   6.5560E+11   6.2192E+11   6.4133E+11   8.7909E+06   0.0000E+00
   2.7019E+02   1.4838E+12   5.4727E+11   6.2514E+11   6.4708E+11   6.3474E+11   6.7243E+11   6.6546E+11   6.2810E+11   6.4961E+11   2.2535E+07   0.0000E+00
   2.8969E+02   1.4645E+12   5.4017E+11   6.1998E+11   6.4231E+11   6.3003E+11   6.7048E+11   6.6317E+11   6.2265E+11   6.4594E+11   5.7825E+07   0.0000E+00
   3.1059E+02   1.3524E+12   5.3328E+11   6.1500E+11   6.3772E+11   6.2548E+11   6.6880E+11   6.6116E+11   6.1736E+11   6.4250E+11   1.2743E+08   0.0000E+00
