 (1): Wavelength (A) 
 (2): Intrinsic SED (1e30 erg/s/A)
 (3 - 9): SED at angles [   0.0000000      0.26183301      0.52366602      0.78549999       1.0473300       1.3091700       1.5710000     ] (1e30 erg/s/A)
 (10): Angle averaged SED (1e30 erg/s/A)
 (11): Molecular cloud emission (1e30 erg/s/A)
 (12): Cirrus emission (1e30 erg/s/A)
  
            1            2            3            4            5            6            7            8            9           10           11           12
   9.5000E+01   1.9572E+10   1.9348E+10   1.9286E+10   1.7781E+10   1.7713E+10   1.9495E+10   1.9449E+10   1.8899E+10   1.8846E+10   0.0000E+00   0.0000E+00
   1.0186E+02   2.0382E+10   2.0128E+10   2.0059E+10   1.8465E+10   1.8411E+10   2.0288E+10   2.0240E+10   1.9654E+10   1.9600E+10   0.0000E+00   0.0000E+00
   1.0921E+02   2.0405E+10   2.0150E+10   2.0082E+10   1.8487E+10   1.8432E+10   2.0310E+10   2.0263E+10   1.9676E+10   1.9623E+10   0.0000E+00   0.0000E+00
   1.1709E+02   2.0422E+10   2.0163E+10   2.0094E+10   1.8476E+10   1.8426E+10   2.0326E+10   2.0278E+10   1.9681E+10   1.9629E+10   0.0000E+00   0.0000E+00
   1.2554E+02   2.1022E+10   2.0740E+10   2.0666E+10   1.8956E+10   1.8917E+10   2.0915E+10   2.0865E+10   2.0229E+10   2.0179E+10   0.0000E+00   0.0000E+00
   1.3460E+02   2.1050E+10   2.0761E+10   2.0685E+10   1.8941E+10   1.8910E+10   2.0940E+10   2.0889E+10   2.0238E+10   2.0190E+10   0.0000E+00   0.0000E+00
   1.4431E+02   2.1360E+10   2.1049E+10   2.0969E+10   1.9171E+10   1.9155E+10   2.1238E+10   2.1186E+10   2.0510E+10   2.0465E+10   0.0000E+00   0.0000E+00
   1.5473E+02   2.1865E+10   2.1529E+10   2.1444E+10   1.9559E+10   1.9561E+10   2.1731E+10   2.1677E+10   2.0964E+10   2.0922E+10   0.0000E+00   0.0000E+00
   1.6589E+02   2.2130E+10   2.1776E+10   2.1688E+10   1.9733E+10   1.9750E+10   2.1989E+10   2.1933E+10   2.1187E+10   2.1150E+10   0.0000E+00   0.0000E+00
   1.7786E+02   2.2215E+10   2.1844E+10   2.1752E+10   1.9742E+10   1.9777E+10   2.2066E+10   2.2008E+10   2.1236E+10   2.1204E+10   7.5857E-37   0.0000E+00
   1.9070E+02   2.2306E+10   2.1917E+10   2.1823E+10   1.9763E+10   1.9815E+10   2.2149E+10   2.2089E+10   2.1293E+10   2.1266E+10   6.1333E-32   0.0000E+00
   2.0446E+02   2.2724E+10   2.2317E+10   2.2219E+10   2.0090E+10   2.0156E+10   2.2558E+10   2.2496E+10   2.1671E+10   2.1646E+10   4.9807E-27   0.0000E+00
   2.1922E+02   2.2980E+10   2.2547E+10   2.2445E+10   2.0239E+10   2.0328E+10   2.2802E+10   2.2738E+10   2.1876E+10   2.1858E+10   4.0091E-22   0.0000E+00
   2.3504E+02   2.7673E+10   2.6297E+10   2.6164E+10   2.3739E+10   2.3936E+10   2.6633E+10   2.6583E+10   2.5617E+10   2.5589E+10   3.2289E-17   0.0000E+00
   2.5200E+02   3.1173E+10   2.6635E+10   2.6494E+10   2.3966E+10   2.4204E+10   2.6992E+10   2.6941E+10   2.5924E+10   2.5905E+10   2.5879E-12   0.0000E+00
   2.7019E+02   4.4978E+10   2.6580E+10   2.6436E+10   2.3809E+10   2.4075E+10   2.6949E+10   2.6892E+10   2.5828E+10   2.5822E+10   2.0709E-07   0.0000E+00
   2.8969E+02   5.2667E+10   2.5878E+10   2.5735E+10   2.3066E+10   2.3354E+10   2.6250E+10   2.6186E+10   2.5099E+10   2.5107E+10   1.6551E-02   0.0000E+00
   3.1059E+02   4.6990E+10   2.5378E+10   2.5234E+10   2.2509E+10   2.2827E+10   2.5757E+10   2.5687E+10   2.4569E+10   2.4593E+10   3.1354E+00   0.0000E+00
   3.3301E+02   6.2319E+10   2.5438E+10   2.5291E+10   2.2448E+10   2.2807E+10   2.5834E+10   2.5756E+10   2.4581E+10   2.4622E+10   1.3389E+00   0.0000E+00
   3.5704E+02   7.4842E+10   2.4942E+10   2.4794E+10   2.1897E+10   2.2292E+10   2.5346E+10   2.5261E+10   2.4056E+10   2.4113E+10   5.7120E-01   0.0000E+00
   3.8280E+02   8.5902E+10   2.4475E+10   2.4332E+10   2.1473E+10   2.1846E+10   2.4864E+10   2.4778E+10   2.3592E+10   2.3649E+10   2.5245E-01   0.0000E+00
   4.1043E+02   1.1320E+11   2.4544E+10   2.4400E+10   2.1480E+10   2.1866E+10   2.4938E+10   2.4846E+10   2.3633E+10   2.3699E+10   1.0985E-01   0.0000E+00
